"","GEO","Characteristics","Hours.and.wages","YEAR","VALUE"
"714","Canada","No union coverage","PT employees, #K","2004",1842.24166666667
"715","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, #K","2004",79.1416666666667
"716","Canada","Occupations in education, law and social, community and government services [4]","PT employees, #K","2004",304.008333333333
"717","Canada","Occupations in manufacturing and utilities [9]","PT employees, #K","2004",47.85
"718","Canada","Permanent employees","PT employees, #K","2004",1749.49166666667
"719","Canada","Sales and service occupations [6]","PT employees, #K","2004",1256.99166666667
"720","Canada","Temporary employees","PT employees, #K","2004",692.583333333333
"721","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, #K","2004",118.041666666667
"722","Canada","Union coverage","PT employees, #K","2004",599.8
"723","Canada","15 to 24 years","PT employees, Wages","2004",138.498333333333
"724","Canada","15 years and over","PT employees, Wages","2004",236.451666666667
"725","Canada","25 years and over","PT employees, Wages","2004",309.731666666667
"726","Canada","Business, finance and administration occupations [1]","PT employees, Wages","2004",267.965
"727","Canada","Females","PT employees, Wages","2004",249.4125
"728","Canada","Health occupations [3]","PT employees, Wages","2004",427.2175
"729","Canada","Males","PT employees, Wages","2004",205.595
"730","Canada","Management occupations [0]","PT employees, Wages","2004",402.185
"731","Canada","Natural and applied sciences and related occupations [2]","PT employees, Wages","2004",398.0925
"732","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, Wages","2004",152.145833333333
"733","Canada","No union coverage","PT employees, Wages","2004",196.271666666667
"734","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, Wages","2004",186.376666666667
"735","Canada","Occupations in education, law and social, community and government services [4]","PT employees, Wages","2004",366.404166666667
"736","Canada","Occupations in manufacturing and utilities [9]","PT employees, Wages","2004",203.4075
"737","Canada","Permanent employees","PT employees, Wages","2004",254.258333333333
"738","Canada","Sales and service occupations [6]","PT employees, Wages","2004",163.828333333333
"739","Canada","Temporary employees","PT employees, Wages","2004",191.559166666667
"740","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, Wages","2004",235.7025
"741","Canada","Union coverage","PT employees, Wages","2004",359.995833333333
"742","Canada","15 to 24 years","PT employees, week hours","2004",15.5833333333333
"743","Canada","15 years and over","PT employees, week hours","2004",17.4916666666667
"744","Canada","25 years and over","PT employees, week hours","2004",18.9083333333333
"745","Canada","Business, finance and administration occupations [1]","PT employees, week hours","2004",17.6833333333333
"746","Canada","Females","PT employees, week hours","2004",17.8666666666667
"747","Canada","Health occupations [3]","PT employees, week hours","2004",20.1416666666667
"748","Canada","Males","PT employees, week hours","2004",16.55
"749","Canada","Management occupations [0]","PT employees, week hours","2004",19.425
"750","Canada","Natural and applied sciences and related occupations [2]","PT employees, week hours","2004",17.7333333333333
"751","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, week hours","2004",14.3666666666667
"752","Canada","No union coverage","PT employees, week hours","2004",16.9333333333333
"753","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, week hours","2004",13.7916666666667
"754","Canada","Occupations in education, law and social, community and government services [4]","PT employees, week hours","2004",17.3333333333333
"755","Canada","Occupations in manufacturing and utilities [9]","PT employees, week hours","2004",17.275
"756","Canada","Permanent employees","PT employees, week hours","2004",18.3583333333333
"757","Canada","Sales and service occupations [6]","PT employees, week hours","2004",17.2583333333333
"758","Canada","Temporary employees","PT employees, week hours","2004",15.3083333333333
"759","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, week hours","2004",17.9
"760","Canada","Union coverage","PT employees, week hours","2004",19.1666666666667
"761","Canada","15 to 24 years","Employees, #K","2005",2380.725
"762","Canada","15 years and over","Employees, #K","2005",13606.575
"763","Canada","25 years and over","Employees, #K","2005",11225.875
"764","Canada","Business, finance and administration occupations [1]","Employees, #K","2005",2392.73333333333
"765","Canada","Females","Employees, #K","2005",6677.54166666667
"766","Canada","Health occupations [3]","Employees, #K","2005",835.833333333333
"767","Canada","Males","Employees, #K","2005",6929.025
"768","Canada","Management occupations [0]","Employees, #K","2005",965.508333333333
"769","Canada","Natural and applied sciences and related occupations [2]","Employees, #K","2005",951.758333333333
"770","Canada","Natural resources, agriculture and related production occupations [8]","Employees, #K","2005",273.7
"771","Canada","No union coverage","Employees, #K","2005",9245.89166666667
"772","Canada","Occupations in art, culture, recreation and sport [5]","Employees, #K","2005",290.825
"773","Canada","Occupations in education, law and social, community and government services [4]","Employees, #K","2005",1400.66666666667
"774","Canada","Occupations in manufacturing and utilities [9]","Employees, #K","2005",1063.35
"775","Canada","Permanent employees","Employees, #K","2005",11813.4583333333
"776","Canada","Sales and service occupations [6]","Employees, #K","2005",3499.75833333333
"777","Canada","Temporary employees","Employees, #K","2005",1793.11666666667
"778","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, #K","2005",1932.45833333333
"779","Canada","Union coverage","Employees, #K","2005",4360.69166666667
"780","Canada","15 to 24 years","Employees, average hourly wages","2005",10.8575
"781","Canada","15 years and over","Employees, average hourly wages","2005",19.0891666666667
"782","Canada","25 years and over","Employees, average hourly wages","2005",20.8325
"783","Canada","Business, finance and administration occupations [1]","Employees, average hourly wages","2005",18.7916666666667
"784","Canada","Females","Employees, average hourly wages","2005",17.3716666666667
"785","Canada","Health occupations [3]","Employees, average hourly wages","2005",22.4416666666667
"786","Canada","Males","Employees, average hourly wages","2005",20.7475
"787","Canada","Management occupations [0]","Employees, average hourly wages","2005",29.5075
"788","Canada","Natural and applied sciences and related occupations [2]","Employees, average hourly wages","2005",26.9308333333333
"789","Canada","Natural resources, agriculture and related production occupations [8]","Employees, average hourly wages","2005",15.8608333333333
"790","Canada","No union coverage","Employees, average hourly wages","2005",17.6458333333333
"791","Canada","Occupations in art, culture, recreation and sport [5]","Employees, average hourly wages","2005",18.8008333333333
"792","Canada","Occupations in education, law and social, community and government services [4]","Employees, average hourly wages","2005",23.985
"793","Canada","Occupations in manufacturing and utilities [9]","Employees, average hourly wages","2005",16.9591666666667
"794","Canada","Permanent employees","Employees, average hourly wages","2005",19.7258333333333
"795","Canada","Sales and service occupations [6]","Employees, average hourly wages","2005",12.5883333333333
"796","Canada","Temporary employees","Employees, average hourly wages","2005",14.9341666666667
"797","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, average hourly wages","2005",18.8791666666667
"798","Canada","Union coverage","Employees, average hourly wages","2005",22.1491666666667
"799","Canada","15 to 24 years","Employees, Wages","2005",328.469166666667
"800","Canada","15 years and over","Employees, Wages","2005",703.068333333333
"801","Canada","25 years and over","Employees, Wages","2005",782.223333333333
"802","Canada","Business, finance and administration occupations [1]","Employees, Wages","2005",678.025833333333
"803","Canada","Females","Employees, Wages","2005",589.9825
"804","Canada","Health occupations [3]","Employees, Wages","2005",747.275833333333
"805","Canada","Males","Employees, Wages","2005",812.1525
"806","Canada","Management occupations [0]","Employees, Wages","2005",1182.8675
"807","Canada","Natural and applied sciences and related occupations [2]","Employees, Wages","2005",1039.58416666667
"808","Canada","Natural resources, agriculture and related production occupations [8]","Employees, Wages","2005",690.644166666667
"809","Canada","No union coverage","Employees, Wages","2005",654.3125
"810","Canada","Occupations in art, culture, recreation and sport [5]","Employees, Wages","2005",609.763333333333
"811","Canada","Occupations in education, law and social, community and government services [4]","Employees, Wages","2005",830.899166666667
"812","Canada","Occupations in manufacturing and utilities [9]","Employees, Wages","2005",673.600833333333
"813","Canada","Permanent employees","Employees, Wages","2005",738.953333333333
"814","Canada","Sales and service occupations [6]","Employees, Wages","2005",416.633333333333
"815","Canada","Temporary employees","Employees, Wages","2005",464.9025
"816","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, Wages","2005",770.0025
"817","Canada","Union coverage","Employees, Wages","2005",806.475833333333
"818","Canada","15 to 24 years","Employees, week hours","2005",28.3583333333333
"819","Canada","15 years and over","Employees, week hours","2005",35.6083333333333
"820","Canada","25 years and over","Employees, week hours","2005",37.1083333333333
"821","Canada","Business, finance and administration occupations [1]","Employees, week hours","2005",35.4
"822","Canada","Females","Employees, week hours","2005",32.8333333333333
"823","Canada","Health occupations [3]","Employees, week hours","2005",33.1333333333333
"824","Canada","Males","Employees, week hours","2005",38.2583333333333
"825","Canada","Management occupations [0]","Employees, week hours","2005",40.1833333333333
"826","Canada","Natural and applied sciences and related occupations [2]","Employees, week hours","2005",38.6
"827","Canada","Natural resources, agriculture and related production occupations [8]","Employees, week hours","2005",42.2
"828","Canada","No union coverage","Employees, week hours","2005",35.3916666666667
"829","Canada","Occupations in art, culture, recreation and sport [5]","Employees, week hours","2005",30.4083333333333
"830","Canada","Occupations in education, law and social, community and government services [4]","Employees, week hours","2005",34.075
"831","Canada","Occupations in manufacturing and utilities [9]","Employees, week hours","2005",39.425
"832","Canada","Permanent employees","Employees, week hours","2005",36.475
"833","Canada","Sales and service occupations [6]","Employees, week hours","2005",30.9166666666667
"834","Canada","Temporary employees","Employees, week hours","2005",29.5583333333333
"835","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, week hours","2005",40.45
"836","Canada","Union coverage","Employees, week hours","2005",36.0416666666667
"837","Canada","15 to 24 years","FT employees, #K","2005",1318.725
"838","Canada","15 years and over","FT employees, #K","2005",11170.075
"839","Canada","25 years and over","FT employees, #K","2005",9851.34166666667
"840","Canada","Business, finance and administration occupations [1]","FT employees, #K","2005",2061.26666666667
"841","Canada","Females","FT employees, #K","2005",4968.45
"842","Canada","Health occupations [3]","FT employees, #K","2005",618.158333333333
"843","Canada","Males","FT employees, #K","2005",6201.625
"844","Canada","Management occupations [0]","FT employees, #K","2005",938.5
"845","Canada","Natural and applied sciences and related occupations [2]","FT employees, #K","2005",920.158333333333
"846","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, #K","2005",241.575
"847","Canada","No union coverage","FT employees, #K","2005",7416.775
"848","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, #K","2005",193.9
"849","Canada","Occupations in education, law and social, community and government services [4]","FT employees, #K","2005",1106.15
"850","Canada","Occupations in manufacturing and utilities [9]","FT employees, #K","2005",1021.83333333333
"851","Canada","Permanent employees","FT employees, #K","2005",10092.45
"852","Canada","Sales and service occupations [6]","FT employees, #K","2005",2253.75
"853","Canada","Temporary employees","FT employees, #K","2005",1077.61666666667
"854","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, #K","2005",1814.75
"855","Canada","Union coverage","FT employees, #K","2005",3753.29166666667
"856","Canada","15 to 24 years","FT employees, Wages","2005",483.381666666667
"857","Canada","15 years and over","FT employees, Wages","2005",803.868333333333
"858","Canada","25 years and over","FT employees, Wages","2005",846.745833333333
"859","Canada","Business, finance and administration occupations [1]","FT employees, Wages","2005",743.793333333333
"860","Canada","Females","FT employees, Wages","2005",705.0775
"861","Canada","Health occupations [3]","FT employees, Wages","2005",856.02
"862","Canada","Males","FT employees, Wages","2005",883.0475
"863","Canada","Management occupations [0]","FT employees, Wages","2005",1205.055
"864","Canada","Natural and applied sciences and related occupations [2]","FT employees, Wages","2005",1061.94583333333
"865","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, Wages","2005",764.166666666667
"866","Canada","No union coverage","FT employees, Wages","2005",766.916666666667
"867","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, Wages","2005",811.3325
"868","Canada","Occupations in education, law and social, community and government services [4]","FT employees, Wages","2005",952.6875
"869","Canada","Occupations in manufacturing and utilities [9]","FT employees, Wages","2005",692.420833333333
"870","Canada","Permanent employees","FT employees, Wages","2005",820.296666666667
"871","Canada","Sales and service occupations [6]","FT employees, Wages","2005",553.811666666667
"872","Canada","Temporary employees","FT employees, Wages","2005",655.123333333333
"873","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, Wages","2005",804.965833333333
"874","Canada","Union coverage","FT employees, Wages","2005",876.9975
"875","Canada","15 to 24 years","FT employees, week hours","2005",39.0166666666667
"876","Canada","15 years and over","FT employees, week hours","2005",39.5833333333333
"877","Canada","25 years and over","FT employees, week hours","2005",39.625
"878","Canada","Business, finance and administration occupations [1]","FT employees, week hours","2005",38.2416666666667
"879","Canada","Females","FT employees, week hours","2005",37.9833333333333
"880","Canada","Health occupations [3]","FT employees, week hours","2005",37.6916666666667
"881","Canada","Males","FT employees, week hours","2005",40.8166666666667
"882","Canada","Management occupations [0]","FT employees, week hours","2005",40.7833333333333
"883","Canada","Natural and applied sciences and related occupations [2]","FT employees, week hours","2005",39.3416666666667
"884","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, week hours","2005",45.925
"885","Canada","No union coverage","FT employees, week hours","2005",39.9666666666667
"886","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, week hours","2005",38.7583333333333
"887","Canada","Occupations in education, law and social, community and government services [4]","FT employees, week hours","2005",38.6166666666667
"888","Canada","Occupations in manufacturing and utilities [9]","FT employees, week hours","2005",40.3083333333333
"889","Canada","Permanent employees","FT employees, week hours","2005",39.55
"890","Canada","Sales and service occupations [6]","FT employees, week hours","2005",38.4916666666667
"891","Canada","Temporary employees","FT employees, week hours","2005",39.525
"892","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, week hours","2005",41.9416666666667
"893","Canada","Union coverage","FT employees, week hours","2005",38.75
"894","Canada","15 to 24 years","PT employees, #K","2005",1061.99166666667
"895","Canada","15 years and over","PT employees, #K","2005",2436.51666666667
"896","Canada","25 years and over","PT employees, #K","2005",1374.54166666667
"897","Canada","Business, finance and administration occupations [1]","PT employees, #K","2005",331.483333333333
"898","Canada","Females","PT employees, #K","2005",1709.125
"899","Canada","Health occupations [3]","PT employees, #K","2005",217.675
"900","Canada","Males","PT employees, #K","2005",727.408333333333
"901","Canada","Management occupations [0]","PT employees, #K","2005",27
"902","Canada","Natural and applied sciences and related occupations [2]","PT employees, #K","2005",31.6
"903","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, #K","2005",32.1166666666667
"904","Canada","No union coverage","PT employees, #K","2005",1829.14166666667
"905","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, #K","2005",96.925
"906","Canada","Occupations in education, law and social, community and government services [4]","PT employees, #K","2005",294.475
"907","Canada","Occupations in manufacturing and utilities [9]","PT employees, #K","2005",41.5166666666667
"908","Canada","Permanent employees","PT employees, #K","2005",1721.05
"909","Canada","Sales and service occupations [6]","PT employees, #K","2005",1246
"910","Canada","Temporary employees","PT employees, #K","2005",715.483333333333
"911","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, #K","2005",117.7
"912","Canada","Union coverage","PT employees, #K","2005",607.391666666667
"913","Canada","15 to 24 years","PT employees, Wages","2005",143.39
"914","Canada","15 years and over","PT employees, Wages","2005",243.190833333333
"915","Canada","25 years and over","PT employees, Wages","2005",320.123333333333
"916","Canada","Business, finance and administration occupations [1]","PT employees, Wages","2005",269.751666666667
"917","Canada","Females","PT employees, Wages","2005",256.636666666667
"918","Canada","Health occupations [3]","PT employees, Wages","2005",438.735833333333
"919","Canada","Males","PT employees, Wages","2005",211.501666666667
"920","Canada","Management occupations [0]","PT employees, Wages","2005",413.806666666667
"921","Canada","Natural and applied sciences and related occupations [2]","PT employees, Wages","2005",394.293333333333
"922","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, Wages","2005",161.345833333333
"923","Canada","No union coverage","PT employees, Wages","2005",200.533333333333
"924","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, Wages","2005",223.446666666667
"925","Canada","Occupations in education, law and social, community and government services [4]","PT employees, Wages","2005",373.469166666667
"926","Canada","Occupations in manufacturing and utilities [9]","PT employees, Wages","2005",210.8875
"927","Canada","Permanent employees","PT employees, Wages","2005",262.6725
"928","Canada","Sales and service occupations [6]","PT employees, Wages","2005",169.7775
"929","Canada","Temporary employees","PT employees, Wages","2005",196.314166666667
"930","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, Wages","2005",235.241666666667
"931","Canada","Union coverage","PT employees, Wages","2005",371.765833333333
"932","Canada","15 to 24 years","PT employees, week hours","2005",15.6
"933","Canada","15 years and over","PT employees, week hours","2005",17.5166666666667
"934","Canada","25 years and over","PT employees, week hours","2005",19.0166666666667
"935","Canada","Business, finance and administration occupations [1]","PT employees, week hours","2005",17.775
"936","Canada","Females","PT employees, week hours","2005",17.925
"937","Canada","Health occupations [3]","PT employees, week hours","2005",20.1333333333333
"938","Canada","Males","PT employees, week hours","2005",16.5583333333333
"939","Canada","Management occupations [0]","PT employees, week hours","2005",19.4166666666667
"940","Canada","Natural and applied sciences and related occupations [2]","PT employees, week hours","2005",17.9
"941","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, week hours","2005",15.2166666666667
"942","Canada","No union coverage","PT employees, week hours","2005",16.925
"943","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, week hours","2005",14.175
"944","Canada","Occupations in education, law and social, community and government services [4]","PT employees, week hours","2005",17.0166666666667
"945","Canada","Occupations in manufacturing and utilities [9]","PT employees, week hours","2005",17.3833333333333
"946","Canada","Permanent employees","PT employees, week hours","2005",18.4666666666667
"947","Canada","Sales and service occupations [6]","PT employees, week hours","2005",17.3416666666667
"948","Canada","Temporary employees","PT employees, week hours","2005",15.2166666666667
"949","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, week hours","2005",17.8833333333333
"950","Canada","Union coverage","PT employees, week hours","2005",19.2583333333333
"951","Canada","15 to 24 years","Employees, #K","2006",2451.26666666667
"952","Canada","15 years and over","Employees, #K","2006",13892.2583333333
"953","Canada","25 years and over","Employees, #K","2006",11440.9666666667
"954","Canada","Business, finance and administration occupations [1]","Employees, #K","2006",2409.3
"955","Canada","Females","Employees, #K","2006",6829.90833333333
"956","Canada","Health occupations [3]","Employees, #K","2006",854.508333333333
"957","Canada","Males","Employees, #K","2006",7062.31666666667
"958","Canada","Management occupations [0]","Employees, #K","2006",1018.44166666667
"959","Canada","Natural and applied sciences and related occupations [2]","Employees, #K","2006",987.983333333333
"960","Canada","Natural resources, agriculture and related production occupations [8]","Employees, #K","2006",289.05
"961","Canada","No union coverage","Employees, #K","2006",9491.06666666667
"962","Canada","Occupations in art, culture, recreation and sport [5]","Employees, #K","2006",294.566666666667
"963","Canada","Occupations in education, law and social, community and government services [4]","Employees, #K","2006",1464.15833333333
"964","Canada","Occupations in manufacturing and utilities [9]","Employees, #K","2006",1001.50833333333
"965","Canada","Permanent employees","Employees, #K","2006",12075.2833333333
"966","Canada","Sales and service occupations [6]","Employees, #K","2006",3601.05
"967","Canada","Temporary employees","Employees, #K","2006",1816.95
"968","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, #K","2006",1971.675
"969","Canada","Union coverage","Employees, #K","2006",4401.175
"970","Canada","15 to 24 years","Employees, average hourly wages","2006",11.3408333333333
"971","Canada","15 years and over","Employees, average hourly wages","2006",19.7141666666667
"972","Canada","25 years and over","Employees, average hourly wages","2006",21.5058333333333
"973","Canada","Business, finance and administration occupations [1]","Employees, average hourly wages","2006",19.3491666666667
"974","Canada","Females","Employees, average hourly wages","2006",17.9391666666667
"975","Canada","Health occupations [3]","Employees, average hourly wages","2006",23.0941666666667
"976","Canada","Males","Employees, average hourly wages","2006",21.4308333333333
"977","Canada","Management occupations [0]","Employees, average hourly wages","2006",30.8166666666667
"978","Canada","Natural and applied sciences and related occupations [2]","Employees, average hourly wages","2006",27.8125
"979","Canada","Natural resources, agriculture and related production occupations [8]","Employees, average hourly wages","2006",16.4683333333333
"980","Canada","No union coverage","Employees, average hourly wages","2006",18.3116666666667
"981","Canada","Occupations in art, culture, recreation and sport [5]","Employees, average hourly wages","2006",19.1566666666667
"982","Canada","Occupations in education, law and social, community and government services [4]","Employees, average hourly wages","2006",24.6025
"983","Canada","Occupations in manufacturing and utilities [9]","Employees, average hourly wages","2006",17.43
"984","Canada","Permanent employees","Employees, average hourly wages","2006",20.3808333333333
"985","Canada","Sales and service occupations [6]","Employees, average hourly wages","2006",12.8883333333333
"986","Canada","Temporary employees","Employees, average hourly wages","2006",15.3516666666667
"987","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, average hourly wages","2006",19.4958333333333
"988","Canada","Union coverage","Employees, average hourly wages","2006",22.7358333333333
"989","Canada","15 to 24 years","Employees, Wages","2006",346.37
"990","Canada","15 years and over","Employees, Wages","2006",727.119166666667
"991","Canada","25 years and over","Employees, Wages","2006",808.425833333333
"992","Canada","Business, finance and administration occupations [1]","Employees, Wages","2006",699.600833333333
"993","Canada","Females","Employees, Wages","2006",611.0775
"994","Canada","Health occupations [3]","Employees, Wages","2006",773.369166666667
"995","Canada","Males","Employees, Wages","2006",839.429166666667
"996","Canada","Management occupations [0]","Employees, Wages","2006",1235.4275
"997","Canada","Natural and applied sciences and related occupations [2]","Employees, Wages","2006",1078.56166666667
"998","Canada","Natural resources, agriculture and related production occupations [8]","Employees, Wages","2006",720.153333333333
"999","Canada","No union coverage","Employees, Wages","2006",680.470833333333
"1000","Canada","Occupations in art, culture, recreation and sport [5]","Employees, Wages","2006",627.028333333333
"1001","Canada","Occupations in education, law and social, community and government services [4]","Employees, Wages","2006",848.103333333333
"1002","Canada","Occupations in manufacturing and utilities [9]","Employees, Wages","2006",691.550833333333
"1003","Canada","Permanent employees","Employees, Wages","2006",764.6025
"1004","Canada","Sales and service occupations [6]","Employees, Wages","2006",427.2275
"1005","Canada","Temporary employees","Employees, Wages","2006",477.42
"1006","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, Wages","2006",796.413333333333
"1007","Canada","Union coverage","Employees, Wages","2006",827.699166666667
"1008","Canada","15 to 24 years","Employees, week hours","2006",28.5416666666667
"1009","Canada","15 years and over","Employees, week hours","2006",35.65
"1010","Canada","25 years and over","Employees, week hours","2006",37.1416666666667
"1011","Canada","Business, finance and administration occupations [1]","Employees, week hours","2006",35.3916666666667
"1012","Canada","Females","Employees, week hours","2006",32.9583333333333
"1013","Canada","Health occupations [3]","Employees, week hours","2006",33.3333333333333
"1014","Canada","Males","Employees, week hours","2006",38.2583333333333
"1015","Canada","Management occupations [0]","Employees, week hours","2006",40.2416666666667
"1016","Canada","Natural and applied sciences and related occupations [2]","Employees, week hours","2006",38.7916666666667
"1017","Canada","Natural resources, agriculture and related production occupations [8]","Employees, week hours","2006",42.4916666666667
"1018","Canada","No union coverage","Employees, week hours","2006",35.475
"1019","Canada","Occupations in art, culture, recreation and sport [5]","Employees, week hours","2006",30.7416666666667
"1020","Canada","Occupations in education, law and social, community and government services [4]","Employees, week hours","2006",34.0333333333333
"1021","Canada","Occupations in manufacturing and utilities [9]","Employees, week hours","2006",39.3
"1022","Canada","Permanent employees","Employees, week hours","2006",36.5166666666667
"1023","Canada","Sales and service occupations [6]","Employees, week hours","2006",31.05
"1024","Canada","Temporary employees","Employees, week hours","2006",29.6166666666667
"1025","Canada","Trades, transport and equipment operators and related occupations [7]","Employees, week hours","2006",40.4916666666667
"1026","Canada","Union coverage","Employees, week hours","2006",35.9833333333333
"1027","Canada","15 to 24 years","FT employees, #K","2006",1365
"1028","Canada","15 years and over","FT employees, #K","2006",11430.6583333333
"1029","Canada","25 years and over","FT employees, #K","2006",10065.675
"1030","Canada","Business, finance and administration occupations [1]","FT employees, #K","2006",2069.86666666667
"1031","Canada","Females","FT employees, #K","2006",5115.10833333333
"1032","Canada","Health occupations [3]","FT employees, #K","2006",640.55
"1033","Canada","Males","FT employees, #K","2006",6315.58333333333
"1034","Canada","Management occupations [0]","FT employees, #K","2006",988.15
"1035","Canada","Natural and applied sciences and related occupations [2]","FT employees, #K","2006",958.125
"1036","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, #K","2006",253.966666666667
"1037","Canada","No union coverage","FT employees, #K","2006",7641.88333333333
"1038","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, #K","2006",201.766666666667
"1039","Canada","Occupations in education, law and social, community and government services [4]","FT employees, #K","2006",1160.40833333333
"1040","Canada","Occupations in manufacturing and utilities [9]","FT employees, #K","2006",960.816666666667
"1041","Canada","Permanent employees","FT employees, #K","2006",10339.5666666667
"1042","Canada","Sales and service occupations [6]","FT employees, #K","2006",2337.11666666667
"1043","Canada","Temporary employees","FT employees, #K","2006",1091.11666666667
"1044","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, #K","2006",1859.91666666667
"1045","Canada","Union coverage","FT employees, #K","2006",3788.79166666667
"1046","Canada","15 to 24 years","FT employees, Wages","2006",509.653333333333
"1047","Canada","15 years and over","FT employees, Wages","2006",830.515
"1048","Canada","25 years and over","FT employees, Wages","2006",874.0875
"1049","Canada","Business, finance and administration occupations [1]","FT employees, Wages","2006",769.783333333333
"1050","Canada","Females","FT employees, Wages","2006",728.081666666667
"1051","Canada","Health occupations [3]","FT employees, Wages","2006",880.3825
"1052","Canada","Males","FT employees, Wages","2006",913.530833333333
"1053","Canada","Management occupations [0]","FT employees, Wages","2006",1260.135
"1054","Canada","Natural and applied sciences and related occupations [2]","FT employees, Wages","2006",1099.69333333333
"1055","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, Wages","2006",796.019166666667
"1056","Canada","No union coverage","FT employees, Wages","2006",795.5425
"1057","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, Wages","2006",824.206666666667
"1058","Canada","Occupations in education, law and social, community and government services [4]","FT employees, Wages","2006",969.894166666667
"1059","Canada","Occupations in manufacturing and utilities [9]","FT employees, Wages","2006",711.915
"1060","Canada","Permanent employees","FT employees, Wages","2006",847.971666666667
"1061","Canada","Sales and service occupations [6]","FT employees, Wages","2006",564.055
"1062","Canada","Temporary employees","FT employees, Wages","2006",673.811666666667
"1063","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, Wages","2006",830.363333333333
"1064","Canada","Union coverage","FT employees, Wages","2006",901.1325
"1065","Canada","15 to 24 years","FT employees, week hours","2006",39.1
"1066","Canada","15 years and over","FT employees, week hours","2006",39.5583333333333
"1067","Canada","25 years and over","FT employees, week hours","2006",39.6333333333333
"1068","Canada","Business, finance and administration occupations [1]","FT employees, week hours","2006",38.3166666666667
"1069","Canada","Females","FT employees, week hours","2006",38.0083333333333
"1070","Canada","Health occupations [3]","FT employees, week hours","2006",37.7083333333333
"1071","Canada","Males","FT employees, week hours","2006",40.8416666666667
"1072","Canada","Management occupations [0]","FT employees, week hours","2006",40.8666666666667
"1073","Canada","Natural and applied sciences and related occupations [2]","FT employees, week hours","2006",39.4
"1074","Canada","Natural resources, agriculture and related production occupations [8]","FT employees, week hours","2006",46.2666666666667
"1075","Canada","No union coverage","FT employees, week hours","2006",39.975
"1076","Canada","Occupations in art, culture, recreation and sport [5]","FT employees, week hours","2006",38.675
"1077","Canada","Occupations in education, law and social, community and government services [4]","FT employees, week hours","2006",38.4
"1078","Canada","Occupations in manufacturing and utilities [9]","FT employees, week hours","2006",40.2583333333333
"1079","Canada","Permanent employees","FT employees, week hours","2006",39.55
"1080","Canada","Sales and service occupations [6]","FT employees, week hours","2006",38.4833333333333
"1081","Canada","Temporary employees","FT employees, week hours","2006",39.5916666666667
"1082","Canada","Trades, transport and equipment operators and related occupations [7]","FT employees, week hours","2006",41.875
"1083","Canada","Union coverage","FT employees, week hours","2006",38.7166666666667
"1084","Canada","15 to 24 years","PT employees, #K","2006",1086.275
"1085","Canada","15 years and over","PT employees, #K","2006",2461.55833333333
"1086","Canada","25 years and over","PT employees, #K","2006",1375.29166666667
"1087","Canada","Business, finance and administration occupations [1]","PT employees, #K","2006",339.433333333333
"1088","Canada","Females","PT employees, #K","2006",1714.80833333333
"1089","Canada","Health occupations [3]","PT employees, #K","2006",213.958333333333
"1090","Canada","Males","PT employees, #K","2006",746.75
"1091","Canada","Management occupations [0]","PT employees, #K","2006",30.2833333333333
"1092","Canada","Natural and applied sciences and related occupations [2]","PT employees, #K","2006",29.85
"1093","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, #K","2006",35.075
"1094","Canada","No union coverage","PT employees, #K","2006",1849.18333333333
