Product code	Product label	Turkey's imports from Poland-Value in 2001	Turkey's imports from Poland-Value in 2002	Turkey's imports from Poland-Value in 2003	Turkey's imports from Poland-Value in 2004	Turkey's imports from Poland-Value in 2005	Turkey's imports from Poland-Value in 2006	Turkey's imports from Poland-Value in 2007	Turkey's imports from Poland-Value in 2008	Turkey's imports from Poland-Value in 2009	Turkey's imports from Poland-Value in 2010	Turkey's imports from Poland-Value in 2011	Turkey's imports from Poland-Value in 2012	Turkey's imports from Poland-Value in 2013	Turkey's imports from Poland-Value in 2014	Turkey's imports from Poland-Value in 2015	Turkey's imports from Poland-Value in 2016	Turkey's imports from Poland-Value in 2017	Poland's exports to world- 	Poland's exports to world-Value in 2001	Poland's exports to world-Value in 2002	Poland's exports to world-Value in 2003	Poland's exports to world-Value in 2004	Poland's exports to world-Value in 2005	Poland's exports to world-Value in 2006	Poland's exports to world-Value in 2007	Poland's exports to world-Value in 2008	Poland's exports to world-Value in 2009	Poland's exports to world-Value in 2010	Poland's exports to world-Value in 2011	Poland's exports to world-Value in 2012	Poland's exports to world-Value in 2013	Poland's exports to world-Value in 2014	Poland's exports to world-Value in 2015	Poland's exports to world-Value in 2016	Poland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2613	"Molybdenum ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	51	63	395	149	137	26	734	0	81	1	0	45	369	195	1297	10055		0	8	62	62	25	101	153	203	1644	841	506	104	9	410	125	8	12	
2615	"Niobium, tantalum, vanadium or zirconium ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	38	3	5	2	129	18	16	124	211	49	27	1		938	1618	1682	2343	4555	5851	5415	4740	2945	4874	9693	7728	5098	5293	5708	7847	8388	
2704	"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon"	0	0	0	0	0	0	0	0	0	997	0	2005	1593	0	0	15735	0		321224	351865	534904	1337692	1116473	1119859	1381065	2560008	1080363	2288588	2786917	1939294	1735405	1564244	1199529	1134247	1880849		48372	60020	56742	94738	107591	76638	95719	96879	58367	54984	128276	115869	131467	73004	110419	100617	468781	
2706	"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not ..."	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0		32021	34426	58139	59991	53015	90655	99344	80435	60501	72129	109490	140398	149318	120359	82548	63178	105933		1	8	2	9	27	44	51	55	0	26	628	73	34	108	142	207	231	
2201	"Waters, incl. natural or artificial mineral waters and aerated waters, not containing added ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2393	5364	4640	5027	7350	4865	6725	7051	6484	9240	12459	8520	11146	19540	12564	14266	14615		87	105	106	151	206	535	744	1165	825	1099	1751	1909	3262	2467	2975	2518	2063	
2308	"Acorns, horse-chestnuts, marc and other vegetable materials and vegetable waste, vegetable ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1006	1833	2861	3870	2187	4106	4285	7490	5003	6247	6880	8261	13462	15839	10278	12142	13685		17	40	102	130	113	215	688	682	463	464	521	1475	17308	20735	3438	2422	11410	
2819	"Chromium oxides and hydroxides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4892	3318	1543	1533	943	872	1017	1365	889	1891	2155	1482	1469	1133	984	1175	984		1091	2070	2173	3309	3383	3878	4452	6037	4327	6291	5424	6637	6252	5218	5374	5227	5543	
2904	"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"	0	0	68	0	0	0	0	0	0	3	15	11	0	0	0	19	0		2510	781	1292	9991	6152	7218	12327	12017	3858	8259	23092	16879	13179	6003	21232	23096	47711		2414	3010	3392	3329	5252	6157	7232	6817	6687	8354	8581	7551	7426	7240	7375	7297	8577	
3503	"Gelatin, whether or not in square or rectangular sheets, whether or not surface-worked or coloured, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		61	96	0	128	122	608	1349	1510	2389	4895	6764	4745	7818	4852	7912	10441	10697		4520	6053	7607	9372	10059	11991	15949	19442	28832	22956	24064	32993	30116	29379	22896	19165	13050	
3505	"Dextrins and other modified starches, e.g. pregelatinised or esterified starches; glues based ..."	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	3	0		1933	3699	3052	4862	6105	8276	10840	10527	8454	18172	12209	21628	25680	15766	12151	11919	18880		19688	26569	31549	40395	50088	47971	64300	76564	65842	76952	100031	96272	99118	102122	81936	75326	76345	
3601	"Propellent powders"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0		552	233	227	281	14	45	71	139	60	140	147	120	108	948	1925	751	191		678	165	1547	1353	3098	1098	1278	2673	3760	5702	8073	6506	6068	8415	9146	8001	8903	
3805	"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		209	220	189	236	258	417	1094	451	986	1827	2822	1904	1182	2124	1611	1842	2049		113	162	249	214	322	343	311	242	338	387	579	558	460	598	376	506	558	
3807	"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewer's pitch and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	2	0	1	10	3	3	1	5	19	8	11	12	13		2	0	10	39	134	212	1115	710	735	539	572	1059	998	755	743	629	720	
2937	"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; ..."	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0		261	2823	6702	3837	1213	3394	4762	7706	8711	2684	2266	3429	2995	2376	6478	12929	5404		27903	34803	36116	47370	48270	42382	38800	41551	31308	37209	35347	30468	40173	27619	28965	26688	28921	
3205	"Colour lakes (other than Chinese or Japanese lacquer and paints); preparations based on colour ..."	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		0	103	0	29	57	60	103	146	163	137	212	99	147	54	31	157	395		393	374	560	674	816	1113	1142	1158	1071	2270	1913	1531	1529	1572	1843	2352	2221	
4003	"Reclaimed rubber in primary forms or in plates, sheets or strip"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		112	62	51	130	101	83	124	407	146	180	142	368	393	459	649	946	864		473	525	523	981	1275	1858	3854	4796	3128	5550	9259	8950	8862	8953	6011	4875	6026	
4301	"Raw furskins, incl. heads, tails, paws and other pieces or cuttings suitable for use in furriery ..."	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0		14756	22195	31587	41834	29972	24788	44250	96289	75910	125818	136309	120936	270764	413658	384523	289468	198042		227	157	65	238	160	285	97	743	414	640	3094	4460	5096	5647	1566	2627	7417	
4704	"Chemical wood pulp, sulphite (excluding dissolving grades)"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0		99	1374	4736	2690	303	1093	870	156	858	1036	43	279	71	32	113	294	1030		6904	8481	8116	6845	6898	7315	7040	4455	2519	5223	9808	6526	4496	4151	4300	3198	14789	
4706	"Pulps of fibres derived from recovered "waste and scrap" paper or paperboard or of other fibrous ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	80	0		177	243	333	86	226	77	110	153	799	443	451	2974	5247	4152	3086	4416	5960		188	384	290	467	580	650	654	930	3357	2785	3379	4450	4046	2715	3276	2236	2686	
4905	"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		764	1601	1598	1754	999	1219	1270	1396	775	1110	840	912	1079	759	1518	1394	1092		360	1588	625	621	1172	1066	2105	2312	2042	1449	1272	1451	1541	1783	1222	596	316	
5002	"Raw silk "non-thrown""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	3	5	0	0	39	0	16	4	1	3	19		3792	2931	2951	3821	2910	2448	2764	1924	1146	2205	3359	1575	2425	2291	1524	1014	614	
5007	"Woven fabrics of silk or of silk waste"	0	0	0	0	0	3	10	0	0	118	0	0	0	0	0	0	0		0	0	0	259	500	351	3804	5241	3375	502	591	460	597	465	2419	809	807		4449	5706	7765	15717	24027	25174	30041	34603	26811	33348	38645	30754	37050	37115	32253	29061	29676	
5103	"Waste of wool or of fine or coarse animal hair, incl. yarn waste (excluding garnetted stock, ..."	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1189	1010	764	904	1301	1515	1580	1494	1062	1278	1870	1463	1394	1795	1548	1919	2076		301	437	598	1560	1279	1471	1944	1939	1053	1353	818	1594	901	1316	594	785	445	
5202	"Cotton waste, incl. yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0		186	90	0	302	39	120	342	54	101	132	12	119	147	150	126	155	138		2551	3510	6888	7300	2767	3891	4998	5597	5176	5600	14053	4542	7132	7165	10124	7909	21983	
5204	"Cotton sewing thread, whether or not put up for retail sale"	0	0	0	0	0	0	0	18	1	1	0	0	0	0	0	0	0		290	268	316	514	349	528	635	665	439	265	348	290	183	216	254	238	274		680	723	606	482	246	336	644	944	1195	2224	3220	4447	4278	2658	3088	3200	2206	
5308	"Yarn of vegetable textile fibres; paper yarn (excluding flax yarn, yarn of jute or of other ..."	0	0	0	0	0	0	0	0	0	0	22	0	22	44	0	0	0		0	0	0	33	8	17	34	90	30	165	104	310	478	495	374	267	131		879	683	1277	1782	2615	1567	1335	1070	961	849	1274	806	810	1453	1524	1457	1439	
5311	"Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn (excluding those ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	58	107	93	156	327	52	34	53	298	95	88	97	67	70		4887	4932	9024	18913	16209	6356	2302	1321	1280	1749	2468	3857	6398	9149	3756	3913	3917	
5805	"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		824	968	961	1699	1474	1272	1069	316	251	143	165	200	181	247	255	209	88		18	52	194	232	113	71	76	50	41	66	27	37	35	40	133	65	120	
6309	"Worn clothing and clothing accessories, blankets and travelling rugs, household linen and articles ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15268	15516	19115	17878	17315	25448	35555	51466	52830	59655	85285	109011	140984	147731	134210	161980	179903		14	2	5	4	1	13	73	48	6	8	5	2	13	1	0	0	9	
6801	"Setts, curbstones and flagstones, of natural stone (excluding slate)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10725	9436	11854	14673	11528	12130	10854	10496	6334	5692	5686	5389	3763	3791	2848	3397	3925		583	20	419	812	6115	9041	5060	1283	2137	1109	809	1310	2756	1066	509	1574	2616	
6803	"Worked slate and articles of slate or of agglomerated slate (excluding slate granules, chippings ..."	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	412	118	21	10	28	48	37	64	153	136	153	169	1147	987	263		356	1165	999	1199	1207	1409	592	640	414	594	624	706	1427	898	863	432	454	
6812	"Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	18	40	33	14	31	4	13	61	60	123	233	216	18	146		5714	7482	6508	4716	3684	2117	2430	2133	1296	1901	143	1	0	0	0	0	0	
6814	"Worked mica and articles of mica, incl. agglomerated or reconstituted mica, whether or not ..."	0	0	0	0	2	0	0	0	0	0	1	3	5	2	0	0	0		0	0	0	10	58	88	133	289	73	172	263	266	410	154	193	195	207		497	400	680	1564	908	2312	3133	5361	2747	3390	5012	3680	4900	5223	4699	5449	7574	
7003	"Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting ..."	0	0	0	0	0	0	0	22	0	8	0	0	0	0	0	0	0		9764	11547	13005	16474	18969	22380	26447	30137	17475	5703	8017	7270	7426	5657	4621	9997	10567		588	953	2150	2126	3771	6966	4768	4569	3716	3516	2895	3203	3996	3127	2304	2446	2897	
7105	"Dust and powder of natural or synthetic precious or semi-precious stones"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	7	26	1	3	2	22	13	7	33	4	14	8	8	6		2748	2475	3138	3364	4462	4172	4415	3640	3822	4722	5280	5888	5653	5692	4904	4212	4524	
7207	"Semi-finished products of iron or non-alloy steel"	0	0	0	0	0	0	23	0	17749	8884	0	0	0	0	4	0	0		156735	173993	201751	557445	456658	359781	748472	1211057	246444	243552	563760	339701	205061	382131	276888	258979	251052		180204	172055	392722	628754	783499	1220885	1760684	3195545	1471923	1262581	1442835	1966077	2880981	2515445	1856027	1477335	2047602	
7221	"Bars and rods of stainless steel, hot-rolled, in irregularly wound coils"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	49	76	63	14	95	9	92	64	1345	7131	4412	4273	5157	5186		185	414	518	609	1021	545	567	1327	529	547	719	361	443	653	654	489	245	
7410	"Copper foil "whether or not printed or backed with paper, paperboard, plastics or similar backing ..."	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0		486	263	764	687	1071	2168	3315	768	243	309	365	390	533	977	897	747	787		10677	16150	18686	26148	27206	34347	33277	22132	13912	19039	21725	19944	19468	15906	17267	15667	17392	
7505	"Bars, rods, profiles and wire, of nickel (excluding electrically insulated products)"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0		69	0	56	145	151	410	924	1048	481	479	1670	524	1623	4478	5980	933	9021		1148	2621	3710	5600	6257	7909	13001	10252	4889	8333	9581	6392	8178	9049	7893	6503	9170	
7902	"Zinc waste and scrap (excluding ash and residues from zinc production "heading 2620", ingots ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1291	736	76	149	613	475	1138	925	1848	1728	1463	586	592	1925	4466	9469	15913		0	159	54	306	150	2164	5573	2951	304	282	87	139	146	360	312	409	1339	
8103	"Tantalum and articles thereof, n.e.s.; tantalum waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	2	0	1	28	0	0	82	13	11	490	198	524	516	411		3	0	37	22	148	18	50	198	144	46	26	196	39	515	28	346	69	
8215	"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and ..."	0	4	0	5	2	0	0	0	0	0	0	4	0	0	0	1	0		1640	1410	1993	1728	2507	3002	3618	4821	3864	3502	4129	4010	5347	7424	17756	23040	27328		6290	4833	8126	17274	23811	36590	45123	46432	39387	50064	66700	49165	38628	46141	55595	30995	26016	
8453	"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing ..."	0	11	0	0	0	0	0	0	0	9	85	0	0	7	0	0	0		1483	1615	1087	2580	1993	2041	4131	4143	1629	3614	6567	3817	10603	5552	5738	7018	9046		7438	73196	25321	27288	28760	26648	31448	23588	13475	20827	29638	29853	31016	24090	21662	19937	16127	
8510	"Electric shavers, hair clippers and hair-removing appliances, with self-contained electric ..."	0	0	0	0	161	2343	1496	249	0	0	7	0	0	0	0	0	0		939	1503	2319	3938	22899	49896	59812	49427	21011	27665	16097	7673	10242	12687	84912	88223	108320		6105	8363	16074	27210	37532	47046	40793	50912	30658	47174	44047	43134	44700	42354	37477	43617	35894	
8520	"Magnetic tape recorders and other sound recording apparatus whether or not incorporating a ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	268	188	1662	1530	1617	0	0	0	0	0	0	0	0	0	0	0		947	1187	2255	4503	16442	25448	0	0	0	0	0	0	0	0	0	0	0	
8609	"Containers, incl. containers for the transport of fluids, specially designed and equipped for ..."	0	0	0	0	0	0	0	0	0	6	3	0	0	11	14	0	0		52437	49875	60677	92584	111290	129345	144898	166144	89637	94144	133298	126108	111155	117121	96518	101934	118011		1406	7374	1601	8333	5251	2245	1975	5315	2912	7843	8804	8169	7710	19301	5287	6066	14089	
8705	"Special purpose motor vehicles (other than those principally designed for the transport of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4103	4503	8777	10661	45639	32482	30929	44343	34971	21024	37764	79650	84150	69232	108762	74273	86524		67096	16804	31515	64448	98796	104970	159104	234511	154745	126184	109908	118512	179098	150020	97951	174666	125834	
8902	"Fishing vessels; factory ships and other vessels for processing or preserving fishery products ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19857	37039	118332	86815	156292	147596	93993	185666	159230	161561	168284	130005	273335	313192	323585	328846	200026		0	0	0	0	31	0	0	0	126	339	0	2818	0	0	0	0	0	
9003	"Frames and mountings for spectacles, goggles or the like, and parts thereof, n.e.s."	0	0	0	0	0	1	1	0	0	0	0	0	2	4	3	0	0		598	627	1018	1524	1432	2668	3507	5210	3932	4094	5860	22794	27242	14834	13169	14129	10740		10580	11040	17793	27686	36102	44274	49736	42609	31206	40146	47133	47065	49717	55939	49561	47740	47606	
9005	"Binoculars, monoculars, astronomical and other optical telescopes, and mountings therefor; ..."	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		250	0	0	110	1445	1553	1034	1026	843	1308	1768	2299	3036	4193	8562	6327	6804		4109	780	922	1116	2085	2624	5657	3581	14673	14020	4218	6553	5499	7995	5233	10949	9383	
9101	"Wrist-watches, pocket-watches and other watches, incl. stop-watches, with case of precious ..."	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		142	132	52	641	714	423	865	1032	639	1032	1210	1940	4347	5370	13432	9875	6902		10441	13214	17060	18011	19697	24672	41761	51714	34967	37692	35778	32178	47670	44600	37623	29753	30122	
9113	"Watch straps, watch bands and watch bracelets, and parts thereof, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	53	50	48	32	77	26	38	113	138	175	134	562	490	446		961	1636	1844	2347	2219	2944	3203	2824	2656	2665	3369	2582	3530	4105	4295	2875	2424	
9202	"String musical instruments, e.g. guitars, violins, and harps (excluding with keyboard)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		75	128	179	447	224	471	337	401	295	385	451	455	555	694	3151	4458	3644		1543	2553	2270	2189	2736	2744	4479	4994	5922	7630	8147	10281	7451	6163	7662	5309	5454	
9702	"Original engravings, prints and lithographs"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		64	0	0	5751	13	129	3	4	0	3	23	120	3	4	9	31	27		2	2	1	4	3	30	16	71	3	6	243	481	582	155	360	349	122	
0204	"Meat of sheep or goats, fresh, chilled or frozen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		187	101	51	1031	111	191	61	54	228	224	366	5177	4341	5055	5072	4441	3393		112	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0303	"Frozen fish (excluding fish fillets and other fish meat of heading 0304)"	0	0	0	0	99	0	0	50	0	0	0	0	71	0	0	0	0		9483	7865	8147	8615	11669	15813	24634	22768	15423	18093	21629	20411	40408	30480	28441	34886	45875		8676	14367	26114	40004	31799	36225	47874	56412	53405	66419	73177	70696	81856	76838	103583	78174	115447	
0407	"Birds' eggs, in shell, fresh, preserved or cooked"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		906	4773	24349	24455	46123	66875	128016	180770	206550	189787	205875	301066	283820	276548	278352	223304	355849		5113	12640	10750	13293	14764	7568	10649	9360	8155	11590	13869	13676	24281	37014	25810	22617	31865	
0510	"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		440	365	654	614	365	274	1058	915	403	73	548	250	86	61	87	123	572		14	12	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	
0708	"Leguminous vegetables, shelled or unshelled, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		601	1123	1277	2257	2802	2699	4080	4582	2849	3347	4595	5867	5049	4621	5067	5911	3621		48	1	0	0	0	0	0	2	19	0	1	0	0	0	0	0	33	
0801	"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		90	189	78	1009	730	1208	1462	1735	1256	1615	1949	1145	2055	2596	2118	3334	6257		1163	3824	5488	4799	9461	9160	13378	21359	18342	22490	33289	26598	24429	39325	43859	39944	41890	
0812	"Fruit and nuts, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		800	631	541	660	711	832	470	473	661	763	563	344	403	52	20	395	79		0	0	0	1	25	17	10	0	0	0	0	0	0	0	4	1	1	
1401	"Vegetable materials of a kind used primarily for plaiting, e.g. bamboos, rattans, reeds, rushes, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2926	2639	2985	3637	2183	2108	3621	2503	3550	2682	1970	1409	1582	1613	1120	1274	639		101	118	171	317	417	494	689	846	822	869	1035	868	1357	1728	1552	1356	1678	
1509	"Olive oil and its fractions obtained from the fruit of the olive tree solely by mechanical ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1185	419	279	595	381	519	891	2004	796	4104	2925	2423	3418	5249		28	3453	1940	90	233	60	48	16	39	24	121	150	413	515	9515	4842	141	
1514	"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3879	1027	532	23048	76956	148988	223244	229027	176948	224988	235259	216658	436283	451034	402408	369064	118092		4957	7259	5824	1990	6011	2490	416	15377	423	757	3270	369	151	2691	2558	2326	536	
1521	"Vegetable waxes, beeswax, other insect waxes and spermaceti, whether or not refined or coloured ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0		86	154	155	306	165	115	75	209	91	104	230	820	558	111	886	360	324		355	400	510	979	1286	1795	1565	1534	2238	5488	4847	3046	2195	3270	2420	1650	2487	
1601	"Sausages and similar products, of meat, offal or blood; food preparations based on these products"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0		22804	21201	13428	28894	40863	57722	79730	117531	120556	138514	160719	167124	247037	270737	247437	266305	316583		56	23	2	36	25	74	118	157	122	219	243	457	727	1194	2059	825	98	
1603	"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	81	127	1	112	20	170	66	10	74	26	32	32	98	129	217		0	0	1	1	0	3	4	0	1	84	44	57	61	19	13	11	17	
1803	"Cocoa paste, whether or not defatted"	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	2	0		4571	3862	6760	9690	18318	16218	18199	24108	18005	20446	39925	44035	53384	56796	63318	60989	48611		543	1607	3241	4428	4269	4389	4719	4910	8405	10720	24775	24876	57183	76638	82197	71672	64338	
2004	"Vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0		28780	34559	40699	50036	66070	80218	93635	107368	102419	119894	140658	137296	170428	159912	128576	148065	172473		552	303	281	956	685	412	793	1835	1852	873	1403	1431	1816	3291	8373	1178	1788	
2204	"Wine of fresh grapes, incl. fortified wines; grape must, partly fermented and of an actual ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		375	320	508	627	1434	1182	2629	3221	4665	6635	10218	9333	10229	10567	6202	10319	13422		152	185	160	1550	2634	3238	3132	4561	3197	5610	7076	9281	9646	15528	11386	7024	8093	
2603	"Copper ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	8239	0	14	18	21610	19	15	13	3	1	6	0	51277	0	85288	21434		14680	13479	9348	4588	37067	27340	157	6155	1	362	35	354	230	43	6772	10	98	
2608	"Zinc ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7856	15759	18992	16132	30176	67434	82583	35905	18807	0	0	1	3	2	255	0	62		125	273	289	143	66	94	57	0	2	21	3	4	61	48	22	23	120	
