Product code	Product label	Turkey's imports from Switzerland-Value in 2001	Turkey's imports from Switzerland-Value in 2002	Turkey's imports from Switzerland-Value in 2003	Turkey's imports from Switzerland-Value in 2004	Turkey's imports from Switzerland-Value in 2005	Turkey's imports from Switzerland-Value in 2006	Turkey's imports from Switzerland-Value in 2007	Turkey's imports from Switzerland-Value in 2008	Turkey's imports from Switzerland-Value in 2009	Turkey's imports from Switzerland-Value in 2010	Turkey's imports from Switzerland-Value in 2011	Turkey's imports from Switzerland-Value in 2012	Turkey's imports from Switzerland-Value in 2013	Turkey's imports from Switzerland-Value in 2014	Turkey's imports from Switzerland-Value in 2015	Turkey's imports from Switzerland-Value in 2016	Turkey's imports from Switzerland-Value in 2017	Switzerland's exports to world- 	Switzerland's exports to world-Value in 2001	Switzerland's exports to world-Value in 2002	Switzerland's exports to world-Value in 2003	Switzerland's exports to world-Value in 2004	Switzerland's exports to world-Value in 2005	Switzerland's exports to world-Value in 2006	Switzerland's exports to world-Value in 2007	Switzerland's exports to world-Value in 2008	Switzerland's exports to world-Value in 2009	Switzerland's exports to world-Value in 2010	Switzerland's exports to world-Value in 2011	Switzerland's exports to world-Value in 2012	Switzerland's exports to world-Value in 2013	Switzerland's exports to world-Value in 2014	Switzerland's exports to world-Value in 2015	Switzerland's exports to world-Value in 2016	Switzerland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
7314	"Cloth, incl. endless bands, grill, netting and fencing, of iron or steel wire, expanded metal ..."	100	131	173	192	196	457	330	285	291	359	370	1178	489	763	338	663	1980		34800	33636	35666	45903	42725	66152	79208	118895	45689	71613	80877	67035	63372	60137	48620	42911	56397		6995	8606	10113	11544	12067	18412	20660	20044	15109	19442	24032	26971	27291	25758	25765	26333	30669	
4810	"Paper and paperboard, coated on one or both sides with kaolin "China clay" or other inorganic ..."	358	389	1701	1894	1448	1406	1279	4854	2002	1496	865	1615	1773	2250	1282	705	1980		405839	477264	585215	628275	655000	654554	733178	745306	597704	638102	489517	278482	164698	193756	164302	146176	152618		142615	200354	260113	317445	377416	423712	584147	569897	512287	600850	689025	640682	712272	777643	622262	618048	715827	
4804	"Uncoated kraft paper and paperboard, in rolls of a width > 36 cm or in square or rectangular ..."	304	170	16	22	39	96	1602	837	954	788	447	72	942	1337	1013	1745	1987		42014	35541	33599	45836	45368	45904	40573	39708	55080	35921	35067	42923	37525	26676	35237	34121	27831		47706	70791	125541	148746	165415	207564	253288	291974	224887	353500	397686	354520	409637	420801	344183	321218	356249	
7306	"Tubes, pipes and hollow profiles "e.g., open seam or welded, riveted or similarly closed", ..."	60	415	409	835	571	1467	1898	2671	919	1089	1896	1578	1005	569	1602	1188	2017		277215	269640	304310	399414	442292	446160	528809	535243	325905	405041	503354	428633	434346	452360	408680	392970	432447		24393	50241	47309	79779	114731	155398	257709	250928	157776	176423	234721	249134	314156	243694	213313	192710	220077	
8311	"Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, ..."	116	24	56	56	271	252	313	145	164	475	1449	1409	2198	1798	1863	1454	2077		11373	3891	3453	4785	3021	3367	4007	5386	4131	5242	6304	6428	6091	4964	5085	5071	6115		8223	6484	11376	14453	16662	22089	31802	33342	18116	20135	22990	25802	26342	30381	29540	25657	28272	
8207	"Tools, interchangeable, for hand tools, whether or not power-operated, or for machine tools ..."	545	831	951	1877	1571	1656	1816	1749	1169	1597	2325	2187	2205	2571	2226	1944	2082		406168	387064	456627	494225	475305	533795	630176	683477	451402	555039	646823	692215	714884	762735	678901	668325	739493		30885	34956	50566	67860	96496	164440	134965	196230	97629	151181	215344	242702	252383	254905	201970	203241	200129	
7223	"Wire of stainless steel, in coils (excluding bars and rods)"	85	206	75	26	110	32	185	6	398	1307	556	880	1170	1186	1272	1850	2083		32482	33925	45424	59998	60666	72568	102058	93929	54156	78250	76732	62893	71084	66305	54815	57273	63092		5575	8659	11579	14606	18407	21209	36952	33900	17988	30314	38336	34428	34881	38388	36015	31549	38954	
3208	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	517	935	1467	1722	1596	2110	1953	2403	1875	1709	2531	4187	5068	3954	2165	1815	2089		116379	121071	143458	173934	166004	184218	216881	229633	195746	222630	247145	244144	246543	254693	224276	219986	233563		50622	72227	99291	125421	150306	164999	211866	241005	194465	215659	244437	248448	279585	302909	267023	260868	285480	
9032	"Regulating or controlling instruments and apparatus (excluding taps, cocks and valves of heading ..."	2487	3704	3802	3415	3765	3807	3962	5466	4481	5088	4465	3858	5013	2709	3005	3370	2230		216099	221628	276423	304164	261118	264374	332567	375253	288646	289449	252689	217188	214322	219726	203959	199873	215931		58245	88492	111399	154480	209300	236656	239145	279926	267252	454272	600988	518360	558333	586469	563842	639649	721907	
3402	"Organic surface-active agents (excluding soap); surface-active preparations, washing preparations, ..."	2751	3250	4578	4724	5138	5983	5734	7415	4922	4615	6289	4203	4034	3896	2873	2626	2293		143895	167571	184896	188816	194359	205172	230606	232287	205098	219598	238694	213193	225292	211305	185533	186848	181329		85211	108919	138882	173405	204178	227601	276814	359414	302128	368147	463014	487990	503574	512511	441558	444819	511659	
0802	"Other nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts ..."	0	103	24	110	527	304	319	1987	844	120	241	280	830	0	2845	1920	2341		1622	1979	1334	2334	3433	3944	3016	6355	3256	3690	2353	3975	6039	5748	9269	9420	9722		4487	18671	18436	28654	48028	74410	93656	142357	158467	143728	169477	251984	212751	199347	226597	297162	311405	
3214	"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ..."	1764	2927	4636	4651	5538	6514	8102	8744	3732	2813	3590	3606	3952	3559	1728	1848	2361		205341	212469	238367	242956	255118	272011	262352	271319	174046	176736	373883	352535	377631	357706	274571	267812	306008		28827	45409	58889	83294	98924	116267	140631	151798	105784	128550	145035	133973	167264	184483	173952	174430	207255	
8208	"Knives and cutting blades, of base metal, for machines or for mechanical appliances"	558	776	918	1329	1278	1109	1366	1609	1352	1687	2361	2113	2337	2444	2488	2735	2367		31407	40898	50872	58247	65727	68504	83689	92805	75686	81654	92837	86786	92146	98913	97018	102956	112815		10609	13790	18606	22359	23748	32638	36147	39868	30401	37170	46838	49023	50152	50566	45120	44420	45506	
8605	"Railway or tramway passenger coaches, luggage vans, post office coaches and other special purpose ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2367		1659	4078	5864	29937	1069	420	138	4225	5106	32552	516	306	6740	15812	1257	7778	30785		0	0	237	1434	288	294	50	1762	244	218	258	28	90	0	20	65	2372	
9029	"Revolution counters, production counters, taximeters, milometers, pedometers and the like (excluding ..."	182	94	56	378	129	442	364	644	669	408	1387	1767	2061	2656	3054	2503	2411		29327	30417	42350	57864	59087	68778	73344	78632	53802	68305	89952	92126	92327	96196	82593	89127	86414		9721	16675	30317	53866	59316	61213	78597	102242	64917	83079	95076	91484	106618	112553	133422	152642	199607	
9024	"Machines and appliances for testing the hardness, strength, compressibility, elasticity or ..."	1490	1660	2873	2542	1955	2021	2595	1758	1362	1197	3144	5112	2654	3675	3231	2203	2427		44776	42241	45234	51409	55008	53581	70999	75824	69707	79719	97383	90918	92924	97716	96970	95013	96856		13783	30375	29738	28104	30111	33774	48859	39513	27693	30139	43067	53159	57522	61005	43305	42983	34567	
9030	"Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking ..."	878	492	630	1250	1764	3529	1900	3774	2418	2001	2478	4130	2712	2533	4025	3076	2479		127165	124745	116717	159500	231674	264033	317501	380261	322297	363519	461699	379292	362473	356073	301332	291799	295143		30216	26915	27402	36816	44053	52588	77624	101476	65432	80581	97264	88305	91741	93373	99575	92584	122143	
8451	"Machinery (excluding of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing ..."	8075	30196	29040	17006	29110	15189	12863	9086	1324	5597	5819	11341	5358	5888	6530	10224	2543		186170	200961	199025	214343	247758	225033	228238	208323	117518	148652	186962	130528	152383	147830	131545	122052	92322		97161	254608	302325	272387	298842	218338	199338	149816	82678	174191	211253	262530	249128	241504	196181	197288	202100	
8442	"Machinery, apparatus and equipment (other than the machine-tools of headings 8456 to 8465) ..."	312	770	1293	1594	888	762	1073	5961	3856	3277	2355	2239	1646	1591	2151	2546	2571		79641	83176	112154	127384	177428	216432	235449	254154	164552	192866	219436	200644	187624	153282	144247	144425	131370		4894	9794	15320	18804	14840	19202	34594	55103	35400	43016	34627	32899	32966	28921	29184	28759	23970	
3812	"Prepared rubber accelerators; compound plasticisers for rubber or plastics, n.e.s.; anti-oxidising ..."	324	490	749	892	805	855	1336	1132	830	1057	1321	1206	1044	1218	1622	2306	2573		145159	192226	208764	222263	218314	229960	274715	253912	179459	155625	152723	136290	144283	156495	124121	129250	131564		19643	29279	39983	47459	52878	58204	63007	67181	55049	67773	84349	74620	74657	77611	83134	80378	94046	
9015	"Surveying, incl. photogrammetrical surveying, hydrographic, oceanographic, hydrological, meteorological ..."	927	3412	1174	1858	3575	5759	6274	5161	3748	5543	7414	2747	3636	2539	1652	2129	2602		175291	209298	251537	349556	396825	461217	585831	548219	385638	518674	516874	438412	459766	446280	407400	441362	428157		12234	23623	16972	21316	46124	34709	48906	47202	59403	58677	62740	69588	75274	79863	73106	51377	67053	
2915	"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; ..."	220	371	492	465	473	213	582	699	461	683	1191	967	1657	1955	2175	2115	2610		54345	56042	69657	70831	67189	75470	101814	129004	113819	123871	150316	130622	129404	133278	135804	137932	141161		83664	93653	115144	143808	177232	197975	230614	246691	180353	219275	293539	275589	295376	347329	292357	246999	280387	
8535	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	226	346	1243	1035	230	93	764	4550	4147	1351	7734	4646	13241	3967	6107	3310	2678		234296	352893	331117	360391	394189	540870	685861	932540	815263	797099	870632	915455	979108	977349	1001718	1000508	756003		32934	41143	31336	52649	46048	66540	94884	118446	124029	97611	145770	157278	195496	146356	137071	123278	126355	
8543	"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ..."	666	697	1068	2565	1555	2422	3121	1821	3576	903	2909	1899	2854	2787	4091	4960	2796		192686	207261	345833	421274	398923	409683	373896	399055	301223	362605	476353	380145	380145	380236	346380	330525	446729		70898	69422	122935	159406	187272	202272	248360	249489	206227	245472	317256	317840	341704	335405	306896	337190	261012	
8459	"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading ..."	130	351	14	0	3359	89	997	0	6	22	114	1577	53	3599	8825	1873	2802		108001	96779	108277	108401	97351	112098	128818	193331	212007	128135	130879	128993	119863	138733	117466	124803	138690		18906	29706	36281	54996	48833	69612	64385	75714	28485	49087	76762	104401	70397	72703	66390	65071	60961	
7113	"Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal ..."	400	184	273	424	351	1097	2277	2016	1094	2113	3224	1245	2134	5539	5517	4254	2819		1391234	2264518	2174464	2476931	2718917	3241959	3908446	4542480	3919135	4799507	6892710	7887626	9024406	10789100	11057105	11010525	11192202		58185	77619	106145	160901	203274	266628	416074	491549	264257	352597	425847	510604	725068	658639	409124	404713	556026	
8546	"Electrical insulators of any material (excluding insulating fittings)"	33	79	106	556	178	1097	723	1611	1791	1702	2064	3001	4209	4009	5633	4332	2829		25113	33958	32011	44661	51082	59121	76657	107318	110868	95089	114694	109948	109297	99872	95331	96011	100722		14618	11777	11355	12520	14783	14713	19529	44681	37398	38713	56840	56851	59139	59219	53105	45897	44896	
8428	"Lifting, handling, loading or unloading machinery, e.g. lifts, escalators, conveyors, teleferics ..."	1020	588	793	929	6602	3449	4131	4498	55	1408	2438	2307	6134	4105	1074	3946	2890		208673	201773	244806	259877	280942	309640	380485	387436	272628	240419	340114	292541	301919	309529	374591	363487	388850		54682	56114	64594	108411	165152	227157	295839	351708	266614	331491	395154	471554	616779	550097	534149	634001	677973	
8446	"Weaving machines "looms""	10927	43516	29111	17314	37261	29039	15252	2751	2590	3475	4247	10531	40316	5444	3570	7852	2917		185261	203919	848	1091	605	1281	103707	534	34970	401	1454	69526	87978	86619	79120	57381	57212		80524	207914	378428	306531	290736	300522	208692	161688	39834	148464	277749	412513	443435	320874	149690	205693	244402	
8542	"Electronic integrated circuits; parts thereof"	1239	1781	857	828	885	1620	1119	929	805	960	1348	785	1198	1054	707	1988	2918		328552	310039	355433	515913	533280	508611	415722	456973	303972	414305	430096	417598	472921	522819	508350	500877	537899		228015	330670	440573	676041	721024	684839	675521	537381	444270	470671	552482	521696	463180	498564	441193	438743	554778	
3808	"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products and plant-growth ..."	6097	8092	6614	9232	9152	9932	10297	12849	8879	11950	19399	13317	14879	16319	19465	20051	2970		597408	461996	701824	681865	758030	644722	837880	1015092	817030	945217	1070946	971317	1052064	1117184	977060	751968	345868		77361	85613	107551	138808	156216	199155	224358	254202	208502	277032	360847	331557	324263	329759	362903	356288	371378	
8531	"Electric sound or visual signalling apparatus, e.g. bells, sirens, indicator panels, burglar ..."	1005	1929	1861	2551	2266	3476	4754	4646	5848	3110	2708	2529	3329	2573	2236	2624	2996		150548	161544	197400	202776	187243	104066	142289	187454	165612	161282	151370	133046	133364	100306	94591	102555	95891		32711	39819	111033	530613	1120127	1243779	1333236	1267188	1365425	1763014	1894982	1077339	202180	199917	184919	192467	201246	
2932	"Heterocyclic compounds with oxygen hetero-atom[s] only"	429	931	626	1037	1057	1046	806	1074	481	642	962	1759	1678	2085	1871	2149	3021		258503	513426	526358	519024	840953	866450	751057	589016	330444	386749	401624	462332	443438	463217	394732	420268	384887		42138	54319	62266	97405	94059	83361	59123	56723	48453	55572	58887	55589	57962	62833	71302	75326	70598	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	528	519	828	1604	3012	4414	6300	5766	4276	4665	7004	5779	5322	5039	3778	2103	3037		261573	275035	327789	400052	425488	510439	592715	650571	475632	518688	620163	572270	604859	619416	531186	491074	500699		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
5903	"Textile fabrics impregnated, coated, covered or laminated with plastics (excluding tyre cord ..."	48	114	141	114	414	683	1417	1023	664	368	797	1756	1434	807	620	1427	3081		54812	54538	60555	68365	70322	74483	88529	98404	64074	101698	113677	93132	97233	84425	39009	70847	107134		35475	49876	61984	106842	132266	105711	115277	130497	115889	140271	193274	164289	184759	201020	167585	164291	190373	
3909	"Amino-resins, phenolic resins and polyurethanes, in primary forms"	1625	1308	884	1079	1959	2461	3994	3910	1896	3276	4207	5668	5520	2542	825	3528	3367		102714	106410	122193	149836	162864	191117	269049	270625	157628	145868	119931	106791	107160	118442	83026	79825	75896		62946	87770	103726	137923	158649	265303	366943	388156	286319	367758	493142	511605	554428	534336	447222	410734	553888	
4911	"Printed matter, incl. printed pictures and photographs, n.e.s."	235	373	444	369	447	596	585	658	829	804	1131	1044	1139	1146	687	2571	3644		225111	179099	193834	243217	235318	241734	290932	352388	279859	268287	305990	277618	258986	274226	227894	225152	222830		23926	24918	31554	34800	46535	42566	50866	64719	45239	53283	70009	60672	63875	67469	49097	51285	53995	
7606	"Plates, sheets and strip, of aluminium, of a thickness of > 0,2 mm (excluding expanded plates, ..."	187	125	119	364	177	1042	986	1105	342	246	851	1410	1092	1312	2243	3033	3805		281514	306451	377051	419776	434070	521320	631974	632990	408054	615701	751383	683148	776439	892931	912515	912099	1050544		74628	96900	108540	143404	186049	257131	334826	347732	208923	297625	362872	350467	409789	395446	417080	419129	475494	
8538	"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ..."	966	4230	1935	1125	1404	1380	1586	2181	1894	2807	4341	3849	4487	4541	2931	3453	3822		400802	397739	436808	510700	522233	625111	693551	886254	881907	806138	932404	819142	829593	749271	662248	669093	714850		52880	73929	86299	126056	145872	185747	208558	229338	180616	197496	243755	225352	261488	244824	216716	204472	226083	
1806	"Chocolate and other food preparations containing cocoa"	988	940	1297	1960	2150	2438	2518	4494	3184	4380	4553	4272	8006	7350	5062	4698	3979		307996	291715	323751	404138	488129	534960	646618	745816	684386	743511	845935	763075	822281	869532	822363	802162	851733		17230	20274	24060	36137	41544	58484	64349	80343	77269	89227	91693	100653	111379	98108	90108	92729	113354	
8443	"Printing machinery used for printing by means of plates, cylinders and other printing components ..."	5894	9488	9050	13860	10908	16424	14825	16796	4028	9480	18407	4317	7016	6573	6039	10549	4005		785848	700531	809201	857892	886208	1098942	979577	1038358	644774	789889	762475	670434	654226	684205	604700	599206	576274		90557	110426	178554	261018	315194	321503	811122	777247	529679	702677	832936	753274	824348	841524	681800	628903	585167	
2918	"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ..."	4706	7050	3273	2337	2117	944	782	993	890	1200	2126	3119	3185	3192	3431	3933	4079		267863	289318	266765	219322	182720	188989	228794	253091	250398	206669	264579	271021	228575	198924	220752	191945	191757		39500	52089	67990	73712	90602	82074	84926	103825	73759	85250	108148	101875	106828	116894	100235	94536	118878	
3822	"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents ..."	1031	440	262	423	378	339	375	480	628	1399	750	561	1361	6415	7462	4858	4183		77154	86102	111291	126982	131169	141483	162593	186032	192094	211788	178920	174561	158035	191894	181000	193673	154885		50939	65197	73474	105997	110976	139186	189361	223938	190391	204966	224536	226499	235595	255168	238745	244166	249749	
0901	"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes ..."	259	411	452	611	738	701	1119	1233	1248	1728	2305	2438	3282	3575	4511	3901	4253		35769	55804	74831	102937	130358	161404	476411	756753	944586	1231979	1733128	1803872	2195113	2211248	2032040	2058562	2249770		13337	13146	13426	18289	22973	26496	43370	46091	44183	58920	82673	96580	96501	109170	146799	130503	191808	
3006	"Pharmaceutical preparations and products of subheadings 3006.10.10 to 3006.60.90"	1440	2100	1720	2782	3864	3964	6728	6583	7122	7174	9954	10202	8253	6982	4981	3413	4376		171720	275235	356853	305573	349153	433066	515944	570172	643610	714452	843529	836521	820031	809840	753218	725272	780382		44875	58658	79020	102433	108454	106939	139175	146967	115924	132140	141272	130512	126403	139185	120164	128314	126983	
7213	"Bars and rods of iron or non-alloy steel, hot-rolled, in irregularly wound coils"	11	12	0	783	1460	3068	4447	5859	3965	3964	5739	4008	5457	5160	4167	4338	4548		65302	72859	90908	117228	139292	159273	203400	314492	123566	187300	223176	191984	177131	160799	148966	144519	178863		32820	46198	85809	160114	197038	175763	231724	319765	178805	259168	303863	286383	303206	342409	222630	178427	260897	
8483	"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain ..."	636	759	987	1201	1851	1454	1993	2467	1376	2811	4695	3122	4140	3741	4047	4992	4592		305263	321067	357493	406392	427459	456753	516931	568101	387048	476781	628153	561812	620143	693614	643155	697543	793272		82932	119100	155709	218750	257265	319619	406417	541093	452766	532454	618560	568285	639074	655650	627152	642063	704213	
3920	"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, ..."	4258	4639	5003	7256	10149	11959	14596	15102	9542	10105	9457	12168	10959	6423	6171	4575	4735		282929	312369	373085	442992	461878	505227	643534	675792	513220	590413	664069	567718	512592	452053	409785	393473	395952		101430	141179	193852	263423	342920	409477	499504	562015	454264	627738	789809	835382	936861	1003972	922097	907137	998858	
8454	"Converters, ladles, ingot moulds and casting machines of a kind used in metallurgy or in metal ..."	1649	856	12736	362	368	2635	1089	1364	2268	4302	1437	837	1009	1800	2358	814	4767		92770	78957	95500	130521	127974	134116	149569	153250	98103	129805	196601	188314	197882	178607	172597	142531	169158		20924	18272	43777	29766	118346	154861	58906	92687	91787	67235	116156	62804	54475	67946	78543	46714	50207	
7607	"Aluminium foil, "whether or not printed or backed with paper, paperboard, plastics or similar ..."	1524	1202	1968	2194	2788	3530	3015	4949	4403	4856	7559	6980	10379	7272	5598	4997	4992		221869	209094	233173	244934	244894	258532	288301	294652	234884	251074	308074	236807	223420	225284	201947	190169	204577		54039	59487	67290	85265	97396	111591	126818	125099	89853	114642	149060	141366	158835	152911	154838	157942	177694	
3923	"Articles for the conveyance or packaging of goods, of plastics; stoppers, lids, caps and other ..."	736	847	727	689	837	1590	2414	3054	2566	2842	2199	1170	1408	2592	2923	4610	5046		349428	390139	502505	566996	551685	555419	657339	724248	600406	641099	742689	664843	734585	758437	673766	667608	684558		60506	88211	95982	123341	138253	171003	194208	203021	149794	172699	216826	196547	225224	245922	221179	268795	284205	
7318	"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. ..."	1268	1457	2855	2321	2044	2594	2865	3071	2004	2473	4313	4021	4128	4988	4466	4099	5121		467780	459313	521503	659703	701667	774069	933712	958056	656677	859733	1049892	890119	928362	961737	873924	881986	954701		61483	82732	130628	207748	250820	317420	389054	457264	335826	478762	595568	526674	617139	626212	663758	703832	753358	
3908	"Polyamides, in primary forms"	1833	2452	3863	4803	3283	3311	4223	3394	4117	4835	5301	5261	5377	4869	4480	4314	5183		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		43737	62244	81271	109858	109500	126326	142664	172660	126118	200923	261209	247937	282165	288171	212753	213524	266648	
8202	"Handsaws, with working parts of base metal (excluding power-operated saws); blades for saws ..."	882	1257	1583	2365	2786	3936	4310	5584	5100	5992	6185	5353	5732	4979	6563	5623	5228		9697	9890	12309	18012	17529	16529	17709	18077	13259	17507	19626	16749	18213	19776	18065	15045	29714		9944	15790	19960	30324	35615	40669	48975	50568	38690	62311	73225	68091	76707	72920	57490	49970	51798	
8422	"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery ..."	5941	3495	13752	6036	5851	13385	13221	26490	8747	8290	12679	13973	23134	13100	9523	21017	5348		402488	449134	527281	570179	550867	624045	724723	799992	651671	754053	919745	896212	860148	893995	897920	840868	788859		112418	133313	194431	251785	314836	423534	403224	461696	330960	411874	554283	500366	651382	612683	586700	501869	497987	
3209	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	78	486	783	992	1766	2043	1778	2426	1166	1451	1971	1687	1784	2546	4920	4746	5368		27144	26130	34095	42245	44916	49464	58167	73229	63181	71400	83745	83168	86547	75420	57984	44844	45022		16783	26734	35756	43449	56509	67964	85818	91519	69415	78228	92965	93086	106986	108078	95225	87887	93971	
6805	"Natural or artificial abrasive powder or grain, on a base of textile material, paper, paperboard ..."	1192	1339	2169	2327	4328	5077	5932	5211	2712	5934	6179	7111	6655	5638	5816	4431	5445		103305	118797	139060	161433	154865	157740	177125	190404	138148	166788	197022	173309	185863	197897	173339	178550	172595		12376	18053	24369	31928	37964	41500	44776	49130	33912	45782	55126	51751	56293	62817	51390	47791	52266	
2934	"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excluding ..."	7195	7561	7969	11369	7343	4637	6941	11785	14360	12505	8770	3215	3214	2628	2115	2194	5524		755205	946129	1246855	1047369	1080436	995332	1165981	1491172	1042228	1441924	1282895	1340820	1323561	1473039	1022946	973811	1286338		70500	83940	100745	126848	151571	146440	140377	145345	111993	118931	111550	92798	88152	91548	96665	95548	125878	
8466	"Parts and accessories suitable for use solely or principally with the machine tools of heading ..."	855	1218	2085	3117	3588	4007	6882	6022	3775	6182	9604	6518	6693	6933	7144	6232	5704		703127	676598	770844	960433	940656	1002832	1183468	1354181	813101	1038745	1341982	1193169	1131563	1194735	1115503	1062739	1103028		30143	35023	41024	70752	87077	94469	119637	137668	71831	95576	139916	140840	150393	163137	148483	148455	157747	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	729	979	978	1426	1900	2410	3156	6081	3840	4856	6367	6724	4817	4507	6571	7278	5762		308868	300885	337329	414324	420829	592573	769263	912012	721035	861120	981988	855649	823274	816433	685226	624856	645352		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
8462	"Machine tools, incl. presses, for working metal by forging, hammering or die-stamping; machine ..."	918	247	844	2901	2123	1158	2119	1219	555	2880	1739	1314	3821	1805	3316	1447	5815		183723	170965	157700	214245	231438	253263	331210	328702	274066	269800	368517	319130	342948	314656	220928	232005	289915		40539	68045	94195	132726	209096	224833	202582	283488	158358	154616	227198	299963	252120	221560	208960	204643	203421	
8441	"Machinery for making up paper pulp, paper or paperboard, incl. cutting machines of all kinds, ..."	1207	7934	6168	7981	6910	5405	11443	5666	4869	8359	5809	5844	3230	5298	5452	4500	5850		378738	394968	394568	439597	398010	424939	446241	473283	331568	398160	415733	349791	399862	421848	378203	402913	422089		36774	46661	56734	63779	130477	99889	133355	182630	85779	86337	125703	96628	135967	174316	158868	146235	98927	
7215	"Bars and rods, of iron or non-alloy steel, cold-formed or cold-finished, whether or not further ..."	747	780	621	653	602	987	1683	2504	1173	1899	2985	2724	3851	6580	5895	5789	5892		56004	53056	59259	79419	86181	92015	108181	111422	57286	111496	117195	92863	102871	115299	94234	94787	107061		8288	10786	18270	31548	36738	41512	57000	61122	43658	62332	90145	67463	71752	68645	47768	30252	38398	
8414	"Air or vacuum pumps (excluding gas compound elevators and pneumatic elevators and conveyors); ..."	486	1423	9706	2160	1438	3953	2472	5899	3530	5468	7088	4894	4464	3562	4826	5441	6032		520312	571516	683082	814897	905806	1071099	1309166	1605969	1386763	1593848	1760268	1511100	1754645	1635593	1406566	1206644	1115039		148131	203916	299891	500790	539550	664336	874454	971338	753158	925545	1162388	1095167	1261214	1165614	999182	1104674	1149554	
8708	"Parts and accessories for tractors, motor vehicles for the transport of ten or more persons, ..."	247	191	1195	2558	1975	2911	4321	3271	1238	1946	2199	1417	2837	3667	4299	5366	6396		504069	577963	684391	804484	891967	929418	1102740	1121673	850793	1073961	1450900	1375767	1394379	1495297	1312316	1267299	1323771		808865	1029377	1729618	3109809	3382247	4242321	4868019	5173791	3404848	4433076	5230313	4491022	4894117	4950790	4965958	5185313	6166654	
3926	"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s."	855	2259	1693	2470	1909	1326	2197	3268	3815	6466	7610	5952	6023	3696	3354	5670	6590		373074	411995	469676	532043	528355	591191	663054	762985	646189	729813	788038	713583	848756	894750	821353	844628	853376		156112	188727	241172	317215	348979	379313	444679	507656	396644	500372	616881	577665	642420	702630	657907	667837	683883	
8457	"Machining centres, unit construction machines "single station" and multi-station transfer machines ..."	0	1075	0	0	838	730	6625	9301	0	1130	6583	4294	4204	4305	4380	4969	6967		191857	192285	178556	195015	245805	290574	321362	454814	278115	306271	404310	432236	413895	440564	370609	392147	332363		38335	80144	86611	130933	181625	176648	213231	212256	66239	138248	231656	263682	254217	272875	268031	265425	258399	
8460	"Machine tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise ..."	1533	3589	2179	8992	12458	9458	7834	7717	2896	9304	16099	21248	10226	10167	15364	4741	7465		427244	372257	343618	403475	506665	545763	589307	705289	370746	393440	650757	645792	556766	613575	590774	535163	621404		35248	37746	20060	57204	60791	69770	74410	91547	43137	67389	77733	102397	99782	81916	80654	85197	70037	
