Product code	Product label	Turkey's imports from Netherlands-Value in 2001	Turkey's imports from Netherlands-Value in 2002	Turkey's imports from Netherlands-Value in 2003	Turkey's imports from Netherlands-Value in 2004	Turkey's imports from Netherlands-Value in 2005	Turkey's imports from Netherlands-Value in 2006	Turkey's imports from Netherlands-Value in 2007	Turkey's imports from Netherlands-Value in 2008	Turkey's imports from Netherlands-Value in 2009	Turkey's imports from Netherlands-Value in 2010	Turkey's imports from Netherlands-Value in 2011	Turkey's imports from Netherlands-Value in 2012	Turkey's imports from Netherlands-Value in 2013	Turkey's imports from Netherlands-Value in 2014	Turkey's imports from Netherlands-Value in 2015	Turkey's imports from Netherlands-Value in 2016	Turkey's imports from Netherlands-Value in 2017	Netherlands's exports to world- 	Netherlands's exports to world-Value in 2001	Netherlands's exports to world-Value in 2002	Netherlands's exports to world-Value in 2003	Netherlands's exports to world-Value in 2004	Netherlands's exports to world-Value in 2005	Netherlands's exports to world-Value in 2006	Netherlands's exports to world-Value in 2007	Netherlands's exports to world-Value in 2008	Netherlands's exports to world-Value in 2009	Netherlands's exports to world-Value in 2010	Netherlands's exports to world-Value in 2011	Netherlands's exports to world-Value in 2012	Netherlands's exports to world-Value in 2013	Netherlands's exports to world-Value in 2014	Netherlands's exports to world-Value in 2015	Netherlands's exports to world-Value in 2016	Netherlands's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
5501	"Synthetic filament tow as specified in Note 1 to chapter 55"	0	0	2	0	0	0	641	9	0	0	0	0	1	0	0	0	0		313	364	423	342	2226	1496	1734	766	740	312	445	347	1510	1544	1041	1917	2321		46191	93462	95649	107523	118722	126490	121888	133384	94370	129394	129876	146794	143517	145140	98592	99956	125455	
5508	"Sewing thread of man-made staple fibres, whether or not put up for retail sale"	50	96	163	134	74	31	25	8	3	0	1	0	0	0	0	0	0		8690	8718	11210	6447	5873	5966	5567	3507	3223	3442	6978	6878	5387	6604	6012	4273	5746		9016	12022	11585	12506	16058	22092	27827	29436	36085	43764	49660	50174	50933	50449	46508	46259	50184	
5606	"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ..."	19	2	0	0	0	0	0	0	1	3	5	7	9	0	3	0	0		4000	1584	25	91	193	89	62	31	243	80	528	49	101	26	101	66	135		5861	5884	7576	7159	9283	8331	9711	11778	8009	13299	15903	15566	18157	24614	24166	21303	29835	
5902	"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose ..."	0	116	0	0	14	1	34	2	3	4	4	1	0	3	28	0	0		224	81	3743	5601	1347	962	1695	869	765	2415	2904	4454	35776	611	396	1174	302		17539	14650	14449	11909	15272	17284	29288	42537	36821	55474	67519	51533	49676	60681	50422	43163	47443	
6404	"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ..."	157	46	48	591	30	62	40	24	52	81	107	12	80	66	0	20	0		102870	71543	140827	196423	146101	166317	264607	305635	404988	459507	585268	608819	670632	655775	533936	721418	942342		13951	17400	27587	51110	76453	84147	96598	113990	98689	124158	171549	182103	244949	263062	258741	273233	258738	
6507	"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear ..."	0	0	2	3	4	2	1	11	0	1	1	1	2	3	1	11	0		436	565	888	1972	1190	2442	1097	1530	1256	1805	1713	1783	1735	1575	1992	2704	5454		106	76	32	102	187	278	506	411	219	394	487	400	559	884	790	906	3114	
6703	"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other ..."	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0		42	25	9	21	6	3	32	35	112	23	10	63	13	88	39	137	10		68	169	236	432	589	1032	758	894	1506	2090	2029	2220	3270	2595	2551	3058	3175	
7111	"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		522	644	1504	549	158	69	62	103	437	3235	10712	12708	3192	592	148	254	2606		13	1	8	8	27	43	43	30	7	16	1	2	0	27	29	12	8	
7112	"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		55228	47974	61318	45018	49799	47919	16302	258728	106357	247324	697499	836044	277794	107965	156550	97307	84669		14	0	272	67	0	0	0	0	0	1	2361	38	4	4435	4293	942	255	
7201	"Pig iron and spiegeleisen, in pigs, blocks or other primary forms"	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0		11023	1109	2157	12007	16163	16257	58524	103790	51881	65375	89390	100774	82621	102723	142689	95702	187423		22448	40738	49682	88572	120293	119362	317312	468674	227954	253575	598263	623942	414088	391691	342938	274005	361045	
7401	"Copper mattes; cement copper "precipitated copper""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		101	8	2	0	2	5	8	13	3	0	976	5	1238	287	2295	1283	2128		33	0	83	59	0	21	0	1	0	0	0	0	16	2	7324	13	30	
7611	"Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than ..."	0	0	0	0	0	0	0	0	0	0	31	0	2	1266	0	0	0		21955	21281	24949	7030	14016	22703	27601	27696	25471	16068	20773	22195	15520	14897	6225	6685	25158		473	273	333	996	875	1071	929	1658	1279	761	519	1093	1012	1857	192	519	2230	
7801	"Unwrought lead :"	0	0	0	2308	0	0	0	0	0	0	0	0	0	0	0	0	0		743	721	17017	33808	24499	15435	41056	17882	25105	26644	41212	28219	48838	100981	20870	45501	58548		22970	34578	42559	65444	78966	108398	232926	199954	142249	173209	223309	223398	216807	244590	202328	211794	304375	
7906	"Zinc tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		425	197	425	83	36	144	0	0	0	0	0	0	0	0	0	0	0		18	14	15	38	145	227	0	0	0	0	0	0	0	0	0	0	0	
7504	"Powders and flakes, of nickel (excluding nickel oxide sinters)"	0	0	2	12	0	0	0	0	0	13	0	0	0	42	0	0	0		27	659	15667	856	1186	3947	1693	1011	1757	1003	1205	2099	14626	8941	19272	15423	17773		596	594	837	1413	1883	2965	3949	4249	2135	3126	4089	3127	3588	2901	3558	2555	3009	
8105	"Cobalt mattes and other intermediate products of cobalt metallurgy; cobalt and articles thereof, ..."	61	100	115	54	72	50	38	139	48	154	0	0	0	0	14	175	0		58969	19249	53589	72157	27591	19963	86305	60032	30169	58347	43569	27340	126406	123130	173220	161180	412517		2167	2387	4386	8883	7811	9670	14549	15971	7078	7967	8834	8393	9000	9075	8398	9079	11822	
8524	"Records, tapes and other recorded media for sound or other similarly recorded phenomena, incl. ..."	3344	3364	1997	3706	3527	5326	0	0	0	0	0	0	0	0	0	0	0		1201487	955594	1907512	2022403	2139253	1933640	0	0	0	0	0	0	0	0	0	0	0		141296	100128	132400	128662	236238	200487	0	0	0	0	0	0	0	0	0	0	0	
8606	"Railway or tramway goods vans and wagons (excluding self-propelled and luggage vans and post ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27	85	116	108	109	736	2021	103	374	208	680	6	364	2535	5225	1460	2993		1458	333	2259	9372	13924	30740	12535	11789	6110	5904	19189	5187	7610	30301	3068	4415	1442	
9110	"Complete, unassembled or partly assembled watch or clock movements or movement sets; incomplete ..."	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0		271	483	803	792	838	1248	2634	2327	1845	1165	833	819	1526	924	1071	204	1518		72	88	215	129	106	9	236	243	31	76	441	211	65	53	70	74	61	
0206	"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96854	126179	168476	224251	245432	251163	308000	398956	353944	357467	555110	562062	513915	548809	426270	497375	663724		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0208	"Meat and edible offal of rabbits, hares, pigeons and other animals, fresh, chilled or frozen ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		52876	30332	28493	36081	27175	36302	46838	50865	37286	43111	60943	60054	72024	75548	52166	55911	57459		0	0	66	183	8	38	0	117	19	54	165	0	62	0	0	0	1	
0408	"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in ..."	0	0	0	0	27	15	14	12	0	0	8	0	0	0	0	0	0		71890	77444	136790	140007	124548	137950	211375	264541	263390	253140	304947	355017	326990	284695	242762	272188	331104		544	407	142	350	260	369	266	596	805	844	610	435	448	444	369	231	280	
0409	"Natural honey"	0	11	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0		821	1504	1730	1927	1756	748	3163	4194	6416	3600	12699	11254	10775	9519	7470	7498	10738		466	690	1212	639	521	126	215	4002	113	2	0	1	0	68	2	6	3	
0703	"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		203475	227215	296988	312256	278717	391102	525195	527888	507572	763481	796167	633613	701179	610892	587139	667237	722049		167	911	1441	189	56	1629	4343	6730	2124	4276	10516	4634	6796	6627	8615	8065	1365	
0803	"Bananas, incl. plantains, fresh or dried"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		51081	42248	27463	32671	46865	112765	113167	119420	126897	122863	145034	128373	278294	300173	424839	458455	579867		16490	25622	36350	43250	61597	75220	100749	104829	84358	95349	110436	110391	115317	102537	108339	103121	102683	
0814	"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		299	166	340	610	198	1462	883	759	892	1552	1748	1722	2488	1759	1556	1954	3045		0	0	40	17	30	0	26	52	7	15	48	9	21	13	51	6	198	
1003	"Barley"	0	0	0	1502	0	0	0	0	0	0	0	0	0	0	0	0	0		42153	25904	27526	37807	72528	36457	89051	84896	27987	63418	88191	28208	80112	14964	11439	25178	20058		6327	2435	15718	39814	10608	12850	13588	92092	27770	11933	13693	26706	85782	164189	48081	9807	72391	
1102	"Cereal flours (excluding wheat or meslin)"	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	6	0		2844	4860	7435	8265	5455	8473	11216	19410	18796	18466	23158	23736	16931	19662	15066	15080	16629		4	5	3	6	7	21	134	99	88	99	58	61	107	41	117	160	120	
1202	"Groundnuts, whether or not shelled or broken (excluding roasted or otherwise cooked)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		46326	54766	85148	92939	93816	89055	123313	136971	124422	151863	265539	315342	281725	248646	212560	203757	272300		401	34	237	3578	24948	2236	20150	21448	4099	11302	20005	21976	10807	16309	58711	21485	23405	
1512	"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, ..."	0	393	0	10	4	0	12	643	0	0	40	0	46	63	12	1	0		127804	246013	262174	238582	270434	296029	402418	903699	511663	430300	660371	591795	714422	466583	425777	523203	576357		63077	51745	54047	50576	138411	241095	140088	650122	471843	273625	629466	988450	918712	1201108	1101296	1015561	661061	
1520	"Glycerol, crude; glycerol waters and glycerol lyes"	4	0	1	0	0	0	0	8	61	11	53	0	0	0	0	0	0		20079	19910	18516	14269	20217	13462	5258	29192	8249	10703	17491	19540	17556	21612	16437	24169	37484		70	42	60	72	117	37	1843	4640	987	1365	2166	2690	1553	3326	2919	5169	5300	
1703	"Molasses resulting from the extraction or refining of sugar"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0		19059	10530	11445	16285	9725	22937	6688	20416	32489	25055	25866	36790	26297	33896	31076	11552	35952		620	7895	8753	16664	22720	14826	29251	41017	20314	16996	18815	55866	55198	75411	39310	46240	40545	
1802	"Cocoa shells, husks, skins and other cocoa waste"	0	5	11	19	0	0	0	0	0	0	0	0	0	0	0	0	0		2317	3025	7827	6378	4209	5500	7615	35669	32186	9780	12284	9926	8753	8659	5779	8232	7330		0	5	56	425	309	319	0	0	0	0	0	0	0	2	296	6	78	
1902	"Pasta, whether or not cooked or stuffed with meat or other substances or otherwise prepared, ..."	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		28790	34089	50707	65492	63678	62590	91265	92392	92077	97084	127771	126610	155697	182050	151652	177894	248046		443	578	875	1584	2239	2533	2954	4423	4608	5217	6047	6118	7722	14698	9261	7871	9004	
2302	"Bran, sharps and other residues, whether or not in the form of pellets, derived from the sifting, ..."	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		30833	30825	32384	73306	73772	67047	90388	152541	84173	91244	144982	80184	74478	48091	37066	41816	57115		3041	13565	29884	97540	50321	36266	58704	73377	42980	73353	121567	147353	192561	224758	212622	241271	320035	
2305	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		877	561	542	804	602	386	329	1033	956	1663	2678	2763	2219	2628	1778	611	3341		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	
2529	"Feldspar; leucite, nepheline and nepheline syenite; fluorspar"	0	2	0	10	0	0	0	8	3	6	19	15	14	0	0	32	0		4335	5121	3285	3209	11320	1289	7213	6585	5796	5633	16610	11790	33145	43408	36081	60374	42881		4031	2410	4268	8257	8256	9126	12038	13566	13085	15284	18280	24045	23454	22643	23297	19777	22842	
2609	"Tin ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34	248	0	0	0	102	310	0	11	0	69	4	0	0	0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6	0	
2701	"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"	21	27	82	67	24	30	11	0	0	24	0	0	459	0	99	94	0		576821	316780	282709	574314	634594	752723	1173942	909365	606658	825402	1545439	1524646	4246151	3723125	2997495	2447103	4104147		297355	678154	926362	1217531	1573086	1971979	2560462	1253441	1127003	1148499	1274731	1134598	899664	826365	2956530	2627918	3899058	
2831	"Dithionites and sulfoxylates"	0	0	0	0	0	0	0	0	1	6	0	190	0	94	0	0	0		76	342	217	384	262	768	257	284	375	188	298	301	243	302	218	173	243		8723	10102	10926	12870	12791	13887	15657	20881	16102	18986	18371	27454	30838	30864	25457	24102	23035	
2838	"Fulminates, cyanates and thiocyanates"	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0		195	74	150	47	119	104	0	0	0	0	0	0	0	0	0	0	0		119	146	197	185	228	258	0	0	0	0	0	0	0	0	0	0	0	
2851	"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; ..."	9	8	31	26	95	36	0	0	0	0	0	0	0	0	0	0	0		5028	5291	4731	4251	3243	7735	0	0	0	0	0	0	0	0	0	0	0		493	830	1582	949	644	587	0	0	0	0	0	0	0	0	0	0	0	
2913	"Halogenated, sulphonated, nitrated or nitrosated derivatives of cyclic polymers of aldehydes ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21	5	118	5	9	1381	2070	7	8	4	13	0	5282	4351	4394	4414	4619		1286	849	1571	128	176	125	105	228	193	84	180	121	289	171	227	200	157	
3003	"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ..."	1835	1686	1726	2174	3127	2346	2124	2934	830	0	0	0	0	1	0	0	0		67346	57686	46911	39549	42324	52264	50860	66643	70441	108385	257901	310020	1413462	3295716	2883441	2527102	3948322		70544	76841	95904	112064	121678	126553	128048	127637	125634	120351	131678	109164	98767	97176	102835	108719	119223	
3705	"Photographic plates and film, exposed and developed (excluding products made of paper, paperboard ..."	0	0	0	0	1	0	0	0	6	2	0	0	0	0	0	0	0		2092	2477	2360	1959	2976	3569	3134	3933	2447	1186	3642	2655	2150	1086	1962	775	4370		121	134	115	187	625	496	741	322	254	239	438	351	401	505	400	481	424	
4105	"Tanned or crust skins of sheep or lambs, without wool on, whether or not split (excluding further ..."	35	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0		1808	798	311	214	22	361	0	19	7	163	480	26	4	2	121	2	300		79817	13157	11032	9016	5531	4766	12321	17151	9651	21329	31522	24322	28101	29045	27358	13361	11860	
4812	"Filter blocks, slabs and plates, of paper pulp"	0	0	24	1	3	0	39	3	10	4	12	2	0	0	0	0	0		28	58	218	87	193	116	276	180	395	137	179	347	303	282	240	249	356		447	514	870	1270	1753	1869	1896	1828	1256	2546	2744	2602	2786	2640	1715	1475	2265	
4815	"Floor coverings on a base of paper or paperboard, whether or not cut to size (excluding similar ..."	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	20	9	48	0	0	0	0	0	0	0	0	0	0	0		3	312	9	14	10	10	0	0	0	0	0	0	0	0	0	0	0	
4904	"Music, printed or in manuscript, whether or not bound or illustrated"	0	7	1	0	1	0	0	0	0	1	0	0	0	0	7	0	0		236	555	6326	2349	961	1182	1433	183	75	48	5703	11212	10290	9921	8670	13938	14543		24	23	25	32	49	59	124	53	47	17	60	23	72	42	75	194	152	
5106	"Carded wool yarn (excluding that put up for retail sale)"	0	0	0	1	0	0	0	42	0	0	0	0	0	0	45	0	0		953	1112	1314	997	490	221	714	813	458	706	65	232	163	159	118	1459	73		8290	12546	15820	15853	14088	13054	14301	15268	12313	10928	14765	12676	14167	15162	10877	9348	9801	
5304	"Sisal and other textile fibres of the genus Agave, raw or processed, but not spun; tow and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		49	164	147	223	308	1519	0	0	0	0	0	0	0	0	0	0	0		233	282	269	524	259	387	0	0	0	0	0	0	0	0	0	0	0	
5502	"Artificial filament tow as specified in Note 1 to chapter 55"	174	3716	11308	12214	8863	0	0	82	63	0	0	0	0	0	0	0	0		12143	22062	32925	33166	29358	11690	5462	7240	1266	955	16317	4115	705	7376	2552	81403	103438		58781	65970	36072	55609	45060	51626	81043	60299	70764	69529	73375	94799	98798	111281	112084	103440	108014	
6213	"Handkerchiefs, of which no side exceeds 60 cm (excluding knitted or crocheted)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		1703	1093	991	1153	1063	1136	1061	894	1808	785	1115	1914	1807	1994	1939	1518	2250		34	33	122	129	279	766	1267	1210	859	902	1075	508	615	812	731	702	788	
6503	"Felt hats and other felt headgear, made from the hat bodies, hoods or plateaux of heading 6501, ..."	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0		385	283	392	763	669	535	0	0	0	0	0	0	0	0	0	0	0		28	32	57	99	337	212	0	0	0	0	0	0	0	0	0	0	0	
7014	"Signalling glassware and optical elements of glass, not optically worked (excluding clock or ..."	0	0	1	3	1	1	4	5	0	0	1	1	0	0	0	0	0		581	597	240	239	162	232	379	174	318	306	430	302	388	470	465	411	680		2040	2299	2112	2660	3061	3475	4761	4399	4088	4362	3938	3261	3862	2837	2792	3033	2790	
7313	"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely ..."	3	0	7	0	0	0	14	6	0	0	0	1	0	0	0	0	0		720	962	1268	1293	866	1077	2795	6860	6085	1670	13632	12388	16033	15226	12740	12073	14610		488	403	211	437	715	921	1846	1434	597	3832	1082	1387	852	1234	1181	508	346	
7416	"Copper springs (excluding clock and watch springs, spring washers and other lock washers)"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8	10	33	80	3429	6989	0	0	0	0	0	0	0	0	0	0	0		87	70	116	102	60	58	0	0	0	0	0	0	0	0	0	0	0	
7417	"Cooking or heating apparatus of a kind used for domestic purposes, non-electric, and parts ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13	26	10	25	11	14	0	0	0	0	0	0	0	0	0	0	0		27	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
7805	"Lead tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14	3	8	5	88	805	0	0	0	0	0	0	0	0	0	0	0		4	1	0	2	68	0	0	0	0	0	0	0	0	0	0	0	0	
8004	"Tin plates, sheets and strip, of a thickness of > 0,2 mm"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		290	197	467	2659	848	462	0	0	0	0	0	0	0	0	0	0	0		0	2	5	10	13	0	0	0	0	0	0	0	0	0	0	0	0	
8401	"Nuclear reactors; fuel elements "cartridges", non-irradiated, for nuclear reactors; machinery ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		41267	46695	85012	3167	714	21045	124916	289940	320842	380839	693496	416700	470388	324570	118105	71114	44408		1	2	1	23	0	0	154	0	1095	0	0	1	3	0	0	0	0	
8444	"Machines for extruding, drawing, texturing or cutting man-made textile materials"	0	7	971	910	38	0	0	0	0	103	0	0	0	0	0	0	0		306	328	3272	1607	721	742	865	1185	947	1236	540	1921	1305	1414	883	886	2097		13527	76367	76096	39114	23737	20345	54493	42825	22024	48333	58863	110063	132462	68792	98053	91250	89957	
8447	"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, ..."	11	159	201	0	369	450	21	0	0	9	0	0	0	0	0	406	0		2997	5161	6500	4608	4342	3525	5171	6633	6129	7083	7847	4533	9131	6781	9051	6635	15865		112720	374628	550265	390945	291149	239108	292295	195177	78368	217927	337297	328118	398128	376496	236377	256621	274093	
8469	"Typewriters and word-processing machines (excluding automatic data-processing machines and ..."	0	0	1	11	0	0	0	3	0	0	0	0	0	0	0	0	0		6704	558	379	295	343	935	261	88	38	74	58	325	1351	2238	1717	997	0		765	828	1961	1300	1518	4631	497	200	53	103	98	300	92	416	126	145	0	
8602	"Rail locomotives (excluding those powered from an external source of electricity or by accumulators); ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	1485	304	0	27	1	21376	7	38	0	0	0	242	649	0	2347	3801		0	0	969	249	1016	2499	5517	5132	2365	3376	8554	2426	4679	42650	50719	4114	2932	
8804	"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories ..."	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0		201	307	1647	93	5	1200	509	131	208	162	106	89	97	139	44	456	958		190	338	266	369	386	250	1320	489	371	542	1252	1274	1135	860	1023	1591	569	
