Product code	Product label	Turkey's imports from Brazil-Value in 2001	Turkey's imports from Brazil-Value in 2002	Turkey's imports from Brazil-Value in 2003	Turkey's imports from Brazil-Value in 2004	Turkey's imports from Brazil-Value in 2005	Turkey's imports from Brazil-Value in 2006	Turkey's imports from Brazil-Value in 2007	Turkey's imports from Brazil-Value in 2008	Turkey's imports from Brazil-Value in 2009	Turkey's imports from Brazil-Value in 2010	Turkey's imports from Brazil-Value in 2011	Turkey's imports from Brazil-Value in 2012	Turkey's imports from Brazil-Value in 2013	Turkey's imports from Brazil-Value in 2014	Turkey's imports from Brazil-Value in 2015	Turkey's imports from Brazil-Value in 2016	Turkey's imports from Brazil-Value in 2017	Brazil's exports to world- 	Brazil's exports to world-Value in 2001	Brazil's exports to world-Value in 2002	Brazil's exports to world-Value in 2003	Brazil's exports to world-Value in 2004	Brazil's exports to world-Value in 2005	Brazil's exports to world-Value in 2006	Brazil's exports to world-Value in 2007	Brazil's exports to world-Value in 2008	Brazil's exports to world-Value in 2009	Brazil's exports to world-Value in 2010	Brazil's exports to world-Value in 2011	Brazil's exports to world-Value in 2012	Brazil's exports to world-Value in 2013	Brazil's exports to world-Value in 2014	Brazil's exports to world-Value in 2015	Brazil's exports to world-Value in 2016	Brazil's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
7205	"Granules and powders of pig iron, spiegeleisen, iron or steel (excluding granules and powders ..."	1	1	0	3	1	2	1	20	0	1	3	77	202	22	55	47	68		2423	2585	3611	6770	7026	7406	8338	19260	11614	17689	16379	19434	18407	14795	13571	10195	11187		3513	4559	6596	13087	14569	18696	20794	26384	12538	18237	22881	19247	17162	17897	16420	14886	16345	
2932	"Heterocyclic compounds with oxygen hetero-atom[s] only"	0	0	0	0	0	0	0	0	0	0	0	0	15	70	34	44	68		5945	3661	6081	3805	6795	4682	4792	3962	1818	9100	8838	9876	8198	6790	7960	16096	10766		42138	54319	62266	97405	94059	83361	59123	56723	48453	55572	58887	55589	57962	62833	71302	75326	70598	
9613	"Cigarette lighters and other lighters, whether or not mechanical or electrical and parts thereof, ..."	0	0	3	6	5	4	8	17	7	18	15	26	17	47	45	51	71		4244	3195	5571	9768	12964	17149	20797	15890	8634	14134	14267	18773	14671	14889	10413	7994	7245		8903	8912	10134	14562	18881	20596	19944	19960	21167	25016	25958	28039	29868	31255	30067	26623	27607	
8477	"Machinery for working rubber or plastics or for the manufacture of products from these materials, ..."	4050	139	314	80	161	0	1	132	13	66	235	269	441	1	5	26	72		32672	34443	52401	61690	58385	52148	65628	68062	45181	52668	97803	79546	52787	53648	50896	64128	54470		141275	167977	257641	408299	421706	460149	486685	507079	315484	451863	691676	596366	526824	641009	576890	580682	583247	
1209	"Seeds, fruits and spores, for sowing (excluding leguminous vegetables and sweetcorn, coffee, ..."	0	0	0	0	40	59	22	0	54	2	4	34	106	43	143	80	80		18904	24897	27677	32194	35517	54922	67927	73334	64072	71704	95449	100938	89066	96227	67415	64476	74055		25407	36633	47037	52429	65496	78766	108889	135029	132236	137317	141702	150592	158391	143324	140162	133480	137613	
2829	"Chlorates and perchlorates; bromates and perbromates; iodates and periodates"	35	0	14	46	31	126	131	127	270	167	163	307	579	325	171	304	84		3963	5578	5794	6237	7194	9260	10857	13148	10287	14332	19912	25872	28195	18151	14136	14264	12803		1513	1357	2097	1545	1938	3698	3059	3908	4065	5374	8508	5609	5925	5857	5305	5234	5373	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	1	14	33	80	89	173	61	163	6	34	1730	314	11	9	28	68	86		56595	63950	73040	67654	66278	95364	108326	165786	193303	240197	359671	289641	329593	399347	395091	260844	245674		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
7408	"Copper wire (excluding surgical sutures, stranded wire, cables, plaited bands and the like ..."	0	0	0	0	0	41	74	94	81	105	255	147	109	89	67	162	86		70210	72454	78928	167416	254280	382385	236820	199017	110005	182219	221506	270768	226207	224113	236707	248469	209056		24274	17925	20084	89347	138417	272277	375050	483792	277025	313089	536020	591825	574890	574513	303950	292204	402693	
8480	"Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (other than ..."	40	392	88	50	49	41	0	24	1	32	18	0	1264	61	89	227	88		20404	19284	24400	38472	50234	43047	35485	56534	46387	42786	44537	46856	59170	37400	44042	50249	58469		129478	193203	189214	184665	287652	279089	278547	313580	275582	194097	265847	337788	395223	364470	274716	311319	281502	
2516	"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not ..."	1646	252	872	2726	4390	3182	5484	3822	2846	1224	6	413	327	16	23	66	90		38587	46251	112380	126529	155694	200286	194239	169707	135536	219195	246979	234081	280532	240925	191008	188540	177657		7281	8209	8568	15906	19292	21415	26968	23034	10567	6790	3258	5338	8506	7058	3200	2162	2395	
6806	"Slag-wool, rock-wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	153	1	229	95		2916	2471	3811	4601	4304	6764	6481	7595	7357	8039	10562	12329	11479	11756	9851	8995	9086		9593	19827	16253	23543	24226	35206	41913	48582	32125	46632	54716	61690	57526	63681	49090	45385	52391	
2915	"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; ..."	147	313	209	58	881	174	299	148	221	164	150	130	276	272	70	60	96		39975	47990	45536	69020	95178	98048	116009	123093	80552	93585	101574	94622	87397	78716	60496	45411	46543		83664	93653	115144	143808	177232	197975	230614	246691	180353	219275	293539	275589	295376	347329	292357	246999	280387	
3306	"Preparations for oral or dental hygiene, incl. denture fixative pastes and powders; yarn used ..."	1286	2136	2889	1981	2759	2338	3059	1357	455	1873	1395	1289	706	821	469	137	97		54708	52839	56783	77986	105948	131140	135988	136787	114737	159740	144288	142262	120933	115502	92321	79590	83638		12279	12520	16112	19921	24429	32447	46033	47500	62293	69548	69587	70077	84288	104850	107173	98368	86880	
8505	"Electromagnets (excluding magnets for medical use); permanent magnets and articles intended ..."	0	0	0	0	70	94	144	42	62	70	105	144	129	176	113	105	99		6063	2623	2301	2882	2906	3526	3785	4590	3248	10172	7413	6239	5259	6373	6856	6073	5581		8652	14542	23570	35905	46136	49102	58814	58524	36614	52613	78496	64090	65699	70099	68864	64901	72304	
8439	"Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or ..."	6	6	0	0	0	0	0	19	139	27	0	127	0	0	7	4	100		81239	22715	47768	76470	141522	72559	30028	77023	36520	47159	76250	199767	58356	26660	124811	48046	32407		20457	11357	38780	28835	38023	85993	143897	81173	45296	62553	120851	132434	119375	249854	120933	48466	41288	
2803	"Carbon "carbon blacks and other forms of carbon", n.e.s."	140	220	205	373	1073	1569	1882	2604	2550	3805	3570	3657	392	8	0	0	102		3262	2479	5840	6957	13997	15271	15694	18134	11743	20869	50644	38484	12208	29660	17576	10322	23087		26977	36314	53142	68194	84855	97119	128944	180743	129465	202357	299568	258980	261042	254319	173622	142263	202823	
7220	"Flat-rolled products of stainless steel, of a width of < 600 mm, hot-rolled or cold-rolled ..."	37	213	465	541	591	666	37	0	1	199	13	59	230	398	327	70	102		4833	5327	7973	11686	11228	13585	13927	12206	6295	10318	9758	10917	8882	8290	7010	3293	5104		23247	32423	49838	79038	97549	114822	140516	131757	88742	122248	134685	118804	107459	129929	103484	99209	129340	
5503	"Synthetic staple fibres, not carded, combed or otherwise processed for spinning"	0	90	1062	1687	0	129	90	102	74	6114	5534	6629	258	133	155	135	104		4493	4516	11919	11888	11396	12383	17005	18833	6330	9841	8767	9214	5763	2109	2286	2428	2068		85422	128252	161068	170367	190079	219489	260377	251775	191710	265867	341148	322860	353682	390371	376570	351190	422360	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	83	110	323	501	531	457	611	256	93	536	154	90	120	22	26	14	106		17518	16517	17353	27156	40239	56064	69156	65003	54642	70621	85680	74036	65199	55919	45996	30609	35870		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
8474	"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading ..."	1	4	2	51	86	379	191	1999	2638	1421	304	731	86	334	113	343	110		39471	43102	44171	101231	160871	205533	293876	397687	199782	204764	343153	305906	239616	182720	161843	149203	191048		38554	70805	82216	120975	144993	263898	380693	313534	218071	237585	342302	316639	359951	284782	228828	332485	251545	
3304	"Beauty or make-up preparations and preparations for the care of the skin, incl. sunscreen or ..."	0	0	0	111	106	124	159	204	88	170	290	424	812	360	192	122	110		8087	7437	14424	22272	25324	36357	43340	56996	59070	68227	81989	82219	77664	79178	71291	80496	92546		37447	47240	70245	100463	114842	130815	162009	163732	149625	174826	218876	213717	242052	253070	244282	266276	300436	
8504	"Electrical transformers, static converters, e.g. rectifiers, and inductors; parts thereof"	0	8	81	655	147	810	854	769	140	139	357	1107	1327	548	550	115	113		127793	119618	90530	147703	193237	285223	417839	536212	569609	468647	392076	388285	408431	406030	303893	305617	359909		124727	197928	236123	305033	367916	411948	486618	565681	481441	522822	682074	599499	698991	728300	731128	776451	1018910	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	0	8	2	90	6	18	16	66	27	32	57	70	45	35	34	76	115		16912	16768	22069	32795	25849	26298	31843	36197	31908	38366	42381	38661	38645	38165	39029	34386	41134		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
8207	"Tools, interchangeable, for hand tools, whether or not power-operated, or for machine tools ..."	0	4	0	2	9	5	40	97	8	22	64	104	84	299	186	85	115		53171	43609	69531	79903	142283	116464	155333	157453	131303	134235	159154	142687	136037	135498	122791	114625	144009		30885	34956	50566	67860	96496	164440	134965	196230	97629	151181	215344	242702	252383	254905	201970	203241	200129	
8532	"Electrical capacitors, fixed, variable or adjustable "pre-set"; parts thereof"	208	477	996	1019	791	382	325	271	284	351	304	239	489	317	192	52	121		41883	61918	73554	86646	80784	91465	90346	84929	63410	99159	114371	105647	123835	127179	124492	110097	130572		40055	56633	67807	93803	83319	87291	88858	85197	65655	82603	105384	94020	94797	93298	84715	85394	98110	
1404	"Vegetable products, n.e.s."	9	31	13	57	38	17	26	21	25	15	45	55	107	30	80	107	125		9012	3498	5669	4681	4639	8985	2221	7757	7319	13353	16367	17769	6868	7800	6848	13799	18587		2277	1584	2481	2620	2043	2521	3022	4074	3449	5991	7358	6577	8902	10907	11223	9554	10459	
6404	"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ..."	20	51	153	491	653	551	561	498	200	329	402	379	165	194	181	74	130		49697	37844	68861	85633	100315	108587	125550	100238	73240	72650	64070	55781	81046	64684	74477	107604	134595		13951	17400	27587	51110	76453	84147	96598	113990	98689	124158	171549	182103	244949	263062	258741	273233	258738	
2840	"Borates; peroxoborates "perborates""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	98	130		185	77	160	115	73	23	8	16	11	25	46	98	369	416	389	368	260		12490	7392	6134	6404	7534	10184	19990	10627	1602	886	738	735	876	1330	1699	813	1088	
5004	"Silk yarn (excluding that spun from silk waste and that put up for retail sale)"	0	7	7	0	0	4	1414	514	360	599	0	0	0	0	284	355	133		36342	33363	29313	33680	31025	40283	33604	31806	25823	33312	32550	30658	35231	32459	27576	28865	31998		425	265	426	1208	1630	1381	4183	3960	2599	3136	1588	1243	3208	3089	2778	1113	1308	
4303	"Articles of apparel, clothing accessories and other furskin articles (excluding gloves made ..."	0	0	1	0	9	2	8	7	31	36	5	2	0	0	0	17	137		710	331	737	1034	1754	1651	1443	2139	1817	1463	2048	2459	2229	2005	2649	2474	2153		1976	1495	4219	3281	7048	6294	5636	10121	7442	11907	16438	17738	21927	23918	8319	5154	5382	
1518	"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, ..."	0	13	37	212	874	1535	2364	3925	1912	2856	2999	1018	214	379	671	144	142		1400	1701	2603	5412	9326	12098	19314	15204	12254	20110	20505	21324	17926	11402	13325	14488	12136		848	1561	1979	2761	3237	4112	5685	8593	7840	9795	15175	13163	14939	15797	11143	7534	8529	
8452	"Sewing machines (other than book-sewing machines of heading 8440); furniture, bases and covers ..."	102	269	1191	1041	888	2345	1434	1016	331	206	210	137	464	750	53	663	148		38719	45691	51210	32965	28618	33892	34486	24964	15590	15607	18450	18912	13638	10201	8270	7738	7955		53904	139035	201255	140676	137787	127441	147913	108625	58724	105296	131157	153317	137879	125509	96503	108063	116267	
2309	"Preparations of a kind used in animal feeding"	236	356	578	966	675	444	772	1419	689	436	201	126	14	209	438	99	148		30713	30837	33231	49527	60605	73245	104199	147465	102546	138609	152252	168534	217214	239479	208363	225002	266959		23935	31817	38716	54561	61082	72707	87563	113479	90056	91206	118475	121297	131224	132021	135029	136430	146186	
3903	"Polymers of styrene, in primary forms"	78	318	1057	371	0	79	165	134	0	6	0	0	0	1	1	45	152		22541	37431	39667	51795	70926	79991	67165	49724	43634	41623	55794	38610	61610	48168	59696	85645	91020		136860	204206	296351	482320	541883	635311	760997	683795	494539	779746	985348	1011585	1074679	973642	795017	698281	880629	
8212	"Non-electric razors and razor blades of base metal, incl. razor blade blanks in strips"	0	0	0	0	31	117	82	930	1197	0	0	0	0	0	0	394	157		30282	24992	50394	54097	63498	75551	79546	77286	74354	82103	124032	144074	144100	158466	102196	70862	64199		16626	18833	20325	31452	41725	48827	44632	52250	60651	68789	68386	77108	69146	100418	80174	68941	67528	
9019	"Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone ..."	12	37	253	86	240	533	620	910	504	283	157	174	416	297	975	455	158		4185	5558	6918	7248	7780	12598	14992	14759	7135	6987	9460	7619	7755	6800	8386	8280	12619		13388	15154	21997	38736	58692	80397	93629	100331	84007	120473	107760	107163	98684	94609	95362	87852	80659	
3906	"Acrylic polymers, in primary forms"	0	0	340	496	35	0	68	0	4	3	10	247	359	351	241	95	159		9554	9465	12167	14917	17344	18727	18824	20966	17428	26285	31784	32279	29365	32473	30240	39688	63440		60289	84568	119098	159791	188252	220600	253765	275609	232704	305640	367448	374936	447052	451549	370241	301547	363575	
0105	"Live poultry, "fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls""	0	0	0	0	0	0	0	0	0	311	910	3711	1950	1230	0	0	164		3147	2837	8036	8997	8600	9775	15049	19827	21899	34108	37958	43848	51997	54925	60854	65805	69981		8367	8312	6323	7379	7793	8955	8082	14473	13659	16294	24863	28750	18850	18105	16452	10292	10054	
8484	"Gaskets and similar joints of metal sheeting combined with other material or of two or more ..."	6	14	95	116	103	88	152	153	65	102	144	70	167	119	54	190	165		8288	9498	12715	19101	20257	20598	26863	26671	17835	24943	28949	27074	36088	33208	36717	39052	48568		15078	19192	24403	29156	32538	36689	43182	51087	41283	65999	70663	68584	80970	88186	89538	91632	101705	
3214	"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ..."	6	3	5	5	4	3	0	0	2	21	52	12	6	0	20	66	166		5715	4030	6739	9932	13587	15186	19960	24409	19043	25071	29567	30312	31155	28286	24879	24437	25277		28827	45409	58889	83294	98924	116267	140631	151798	105784	128550	145035	133973	167264	184483	173952	174430	207255	
7103	"Precious stones and semi-precious stones, whether or not worked or graded, but not strung, ..."	2	0	1	2	1	29	72	151	110	125	155	70	20	101	128	305	182		81692	82238	74673	95406	94590	109148	111566	106929	93525	108635	152620	153111	192570	174693	166481	153037	147428		709	803	819	2879	1763	965	1249	2451	1362	2753	2116	2007	1457	1514	1593	2282	2484	
8211	"Knives with cutting blades, serrated or not, incl. pruning knives, and blades therefor, of ..."	20	21	26	67	123	163	314	810	641	948	1205	706	528	202	0	200	184		29025	27497	26677	35096	34470	39845	42082	48790	38316	53445	59677	46393	52717	56091	46561	46103	53000		2054	2499	5146	7931	9212	10173	12921	15229	15366	25526	38729	31220	40384	38955	25891	16029	18214	
1805	"Cocoa powder, not containing added sugar or other sweetening matter"	1	117	634	952	242	169	383	548	181	210	893	227	245	410	491	57	185		20618	29244	56222	57019	44171	34703	38448	39694	47992	93976	132782	133256	101770	68900	65392	66156	62230		5133	10983	20024	21496	13292	14111	19526	20460	26480	45856	71773	58329	64021	50481	49245	45678	57727	
3505	"Dextrins and other modified starches, e.g. pregelatinised or esterified starches; glues based ..."	2	7	18	6	154	79	104	202	31	48	143	246	161	59	80	120	195		8680	14790	13417	16451	18347	22182	26564	35401	32792	39622	42454	41084	44011	36370	32931	33648	35393		19688	26569	31549	40395	50088	47971	64300	76564	65842	76952	100031	96272	99118	102122	81936	75326	76345	
2208	"Undenatured ethyl alcohol of an alcoholic strength of < 80%; spirits, liqueurs and other spirituous ..."	0	0	0	0	0	14	29	5	27	18	38	32	47	46	19	21	197		14660	13653	17469	19770	21688	24123	27081	34149	30288	34039	41077	43264	45038	48319	32947	33415	40251		5960	7415	9130	9313	7056	13205	14682	19729	43231	40007	85996	87684	108358	132298	125055	98122	127074	
7505	"Bars, rods, profiles and wire, of nickel (excluding electrically insulated products)"	0	0	0	0	56	1169	774	0	36	435	945	222	194	50	294	0	207		2882	3096	3365	5013	12618	12420	21685	40030	13529	34245	44468	36931	32332	35426	54967	43219	49148		1148	2621	3710	5600	6257	7909	13001	10252	4889	8333	9581	6392	8178	9049	7893	6503	9170	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	4	6	93	10	84	17	22	75	49	52	1	129	124	168	129	43	207		25877	17442	27947	41706	46837	46736	47075	52017	38256	49065	54868	53152	53690	38345	28927	24682	23843		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
2602	"Manganese ores and concentrates, incl. ferruginous manganese ores and concentrates, with a ..."	0	0	0	0	45	17	45	863	103	63	102	204	194	122	172	131	210		56427	41289	45595	99337	139625	55206	111384	615799	186186	356888	305696	201123	262463	229453	149147	201815	365636		60	55	110	70	143	209	279	1589	472	550	764	503	475	410	341	249	335	
3809	"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products ..."	14	11	9	11	21	20	55	111	54	94	257	593	596	346	120	174	216		12641	14274	16125	21448	26568	37016	43286	56690	45546	58062	55479	56280	55077	54162	46113	39914	40366		39988	55685	70590	81911	87154	90341	99480	98571	70151	82361	86281	85860	90918	86410	69538	60754	65543	
4010	"Conveyor or transmission belts or belting, of vulcanised rubber"	2	239	64	90	122	160	130	171	360	96	80	59	72	50	10	184	225		20361	16495	20652	34873	35692	38264	40214	46538	38239	40130	47379	42304	45297	29464	38622	35170	46184		18333	26347	36380	51282	50773	62695	67319	78009	65411	83191	103089	88155	90486	95229	95882	97072	106261	
9306	"Bombs, grenades, torpedos, mines, missiles, cartridges and other ammunition and projectiles ..."	0	0	0	0	0	91	121	41	839	610	2572	966	2934	4448	16226	4	230		20434	65831	47621	35257	50650	57569	84095	135648	147289	136118	136028	136257	174310	182612	242109	218346	320886		130755	108491	66646	83521	12559	15215	20164	21091	19450	21341	30497	48090	42250	45354	82665	30601	94952	
7418	"Table, kitchen or other household articles, sanitary ware, and parts thereof, of copper; pot ..."	0	0	0	0	0	0	4	90	1	63	362	261	422	228	182	186	231		2126	2822	2453	3960	3898	5342	7196	8472	5239	6164	8589	6329	4887	5322	4362	3977	3358		269	525	548	515	919	629	2101	2327	1856	2470	5056	4101	6018	6660	6640	5095	5036	
3910	"Silicones in primary forms"	0	0	0	1	0	0	70	163	448	738	1228	412	227	138	153	250	232		6628	6146	5884	6381	9095	13332	17115	18100	15945	20709	21113	20420	20946	19943	18245	15304	17371		20461	32463	40576	55248	62268	67328	79499	92848	83403	93625	106685	105342	116845	127153	111129	117045	141464	
7226	"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, hot-rolled ..."	0	0	43	7	184	200	39	0	0	0	74	0	0	7	255	317	232		6593	4491	5913	8127	13366	15511	17375	21952	9212	6265	9789	6093	4765	4170	8001	8282	7592		7922	9788	16255	18816	30065	38945	45782	73200	46327	67164	100357	75289	92239	67280	55172	37497	43263	
8803	"Parts of aircraft and spacecraft of heading 8801 or 8802, n.e.s."	0	0	0	0	0	0	0	0	2	0	0	10	1	95	67	290	232		181426	84088	69561	83748	117738	180255	291718	420377	316663	360662	400129	452754	520375	596705	404144	360362	406470		116202	158122	82534	96188	53508	100088	189167	109853	145353	406321	544111	466740	348606	312820	350862	380962	513715	
3808	"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products and plant-growth ..."	54	93	154	112	177	333	247	759	349	4	305	678	507	264	188	0	236		143903	187419	173599	223661	233985	242297	366175	432034	331669	423334	471728	428698	364207	325256	277811	269210	303916		77361	85613	107551	138808	156216	199155	224358	254202	208502	277032	360847	331557	324263	329759	362903	356288	371378	
8512	"Electrical lighting or signalling equipment (excluding lamps of heading 8539), windscreen wipers, ..."	97	226	1020	1140	3911	4053	7229	8120	1691	3980	4142	810	847	419	322	371	238		36176	35251	46658	66515	91650	96135	123134	142712	105616	154607	184932	178590	161754	129632	110116	83918	88294		29240	37836	72834	131815	146792	170429	218337	245539	166427	226327	246025	242141	271964	286299	308701	341561	414214	
7219	"Flat-rolled products of stainless steel, of a width of >= 600 mm, hot-rolled or cold-rolled ..."	1185	1453	3123	3198	5685	9144	13863	3228	1614	797	870	221	1448	143	1119	1045	243		110731	147455	257667	321620	406263	407468	486693	299109	167457	208733	251555	194443	149482	140163	231421	207159	177037		102969	165451	248347	376470	471588	541656	819419	767627	511514	783938	925029	798642	999711	1043680	931976	770545	1040624	
8517	"Telephone sets, incl. telephones for cellular networks or for other wireless networks; other ..."	41	25	51	562	1308	1496	2534	1838	1040	1137	1072	1305	1027	425	139	113	256		143012	90208	97404	192931	162110	167848	14819	2404765	1671074	1284664	1018263	663680	508407	337719	283472	215264	253799		321671	138738	179029	367221	485608	457535	2533076	2356545	2146056	2533130	2918347	2830607	3950656	4420076	4674820	4750825	4284907	
3911	"Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and other ..."	35	79	128	237	474	496	376	408	608	819	701	878	650	448	562	945	259		4404	5920	6854	6992	8890	8919	8093	10476	10826	10624	14114	16355	13263	12233	12171	9514	9220		6337	9551	13399	17538	19581	27152	39488	46462	39385	53303	81803	77603	85780	98845	89357	90899	97290	
8438	"Machinery, not specified or included elsewhere in this chapter, for the industrial preparation ..."	0	0	181	8	0	0	259	49	285	406	367	361	265	289	95	389	282		17736	22151	19364	37212	38488	80363	68389	60169	67401	84942	93259	83896	82152	68029	55694	78277	60564		26119	45870	62767	116989	94818	214103	184964	229166	121255	181457	241543	261300	320576	264709	251299	167892	153487	
7312	"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel (excluding ..."	403	0	31	0	135	1	122	3	2	10	10	168	6	175	12	260	283		27599	32923	41481	51124	62458	62440	61363	60820	55207	59825	80054	68024	49094	44111	41570	42833	41119		11100	11130	14116	17073	27825	32070	45955	55921	49159	55707	63034	55888	70622	88029	114475	67653	88222	
4409	"Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped "tongued, ..."	105	0	16	0	0	574	44	11	39	178	601	83	177	494	124	31	291		88736	106175	151911	282713	426620	605891	640689	558529	389067	504991	522421	507185	470118	518261	482384	450564	482138		7055	6477	8342	9066	12508	13733	17105	16428	8228	12336	16229	14461	17824	20284	15709	16205	17899	
2917	"Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, ..."	0	154	27	295	1214	824	2355	3411	1830	140	1796	1720	4589	17	15	17	291		19911	26812	34468	42886	47023	68173	92866	84015	61547	73309	74543	78577	155623	166010	67905	18345	26716		131830	188842	251188	289700	344798	361898	418132	376656	287723	401097	508522	535320	620713	746197	538237	489330	547182	
0903	"Mate"	0	0	0	0	47	83	58	81	43	81	31	230	303	248	311	721	292		27730	20992	15966	18107	25697	32300	36166	45862	42764	50958	60986	68721	98708	114087	101508	82355	78831		0	0	0	21	68	88	58	81	60	140	126	240	480	350	724	3180	2048	
5105	"Wool and fine or coarse animal hair, carded or combed, incl. combed wool in fragments"	545	876	223	92	1084	975	1790	1611	1028	1438	2029	1528	945	232	278	348	294		13575	13178	14710	9940	8645	10828	13777	10935	7796	12127	14313	8368	9299	6637	5721	2866	3306		48616	69810	95583	92230	102632	116574	139445	127747	80779	114134	139725	132195	117377	120372	93495	84494	93180	
1207	"Other oil seeds and oleaginous fruits, whether or not broken (excluding edible nuts, olives, ..."	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	622	295		1657	1833	2388	13460	3966	717	3872	4969	20035	5128	17896	1852	704	26220	27280	27109	7738		22547	41531	44719	79728	88781	80584	95344	130380	131269	147405	142373	170941	226534	283975	275745	288877	299325	
9032	"Regulating or controlling instruments and apparatus (excluding taps, cocks and valves of heading ..."	63	26	161	156	39	61	355	427	286	1135	2058	353	343	740	320	208	297		98276	95694	71941	87530	105757	143337	152322	160081	133429	168797	181316	181703	196838	187768	158108	186793	230880		58245	88492	111399	154480	209300	236656	239145	279926	267252	454272	600988	518360	558333	586469	563842	639649	721907	
0804	"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried"	1	6	7	20	51	104	133	189	143	127	127	223	189	194	199	189	306		56736	55625	81868	75676	84363	101166	116129	145120	119671	131707	156116	154109	164087	183556	199460	195041	224977		4108	5194	3565	3904	6515	8285	11748	19848	19899	20950	27283	22907	25255	28580	30923	45874	62649	
7304	"Tubes, pipes and hollow profiles, seamless, of iron or steel (excluding products of cast iron)"	28	21	0	42	28	0	0	0	0	10	0	215	1584	2582	129	707	311		68006	78717	83759	117434	194693	336685	245373	225765	186223	229432	260124	401418	585124	813617	721817	319378	442173		46981	81879	72892	119306	179636	222652	291380	322776	221232	304630	391034	370016	411851	390915	305519	255302	290593	
4005	"Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip (excluding ..."	18	18	6	18	38	66	36	15	9	21	348	228	247	205	134	219	315		9473	8294	9336	13467	17672	21920	27598	31293	31301	48970	63936	63052	63773	54047	47886	42806	42961		8380	10548	18387	26624	31611	39147	57935	65212	46453	53616	79916	76860	91903	85943	77055	79876	88661	
8437	"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery ..."	20	25	245	503	1968	1687	531	1127	570	282	823	1037	870	772	373	305	333		8189	7258	11289	20132	19967	19104	19480	30551	25962	38398	37944	43832	37393	35097	30649	29813	31112		4607	8330	10537	12367	17611	23549	15881	23235	19240	23356	37215	33617	33119	28140	24883	25994	35000	
8547	"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly ..."	1	7	25	51	38	87	220	106	206	200	244	161	205	220	382	306	345		7135	7641	8884	11883	12428	20080	20159	14659	11670	16713	24895	22129	17970	21488	16430	19308	23136		41929	34276	35587	41973	41301	67848	93907	91583	63231	72122	83634	72672	83873	68636	72119	80158	95431	
