Product code	Product label	Turkey's imports from Spain-Value in 2001	Turkey's imports from Spain-Value in 2002	Turkey's imports from Spain-Value in 2003	Turkey's imports from Spain-Value in 2004	Turkey's imports from Spain-Value in 2005	Turkey's imports from Spain-Value in 2006	Turkey's imports from Spain-Value in 2007	Turkey's imports from Spain-Value in 2008	Turkey's imports from Spain-Value in 2009	Turkey's imports from Spain-Value in 2010	Turkey's imports from Spain-Value in 2011	Turkey's imports from Spain-Value in 2012	Turkey's imports from Spain-Value in 2013	Turkey's imports from Spain-Value in 2014	Turkey's imports from Spain-Value in 2015	Turkey's imports from Spain-Value in 2016	Turkey's imports from Spain-Value in 2017	Spain's exports to world- 	Spain's exports to world-Value in 2001	Spain's exports to world-Value in 2002	Spain's exports to world-Value in 2003	Spain's exports to world-Value in 2004	Spain's exports to world-Value in 2005	Spain's exports to world-Value in 2006	Spain's exports to world-Value in 2007	Spain's exports to world-Value in 2008	Spain's exports to world-Value in 2009	Spain's exports to world-Value in 2010	Spain's exports to world-Value in 2011	Spain's exports to world-Value in 2012	Spain's exports to world-Value in 2013	Spain's exports to world-Value in 2014	Spain's exports to world-Value in 2015	Spain's exports to world-Value in 2016	Spain's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
3302	"Mixtures of odoriferous substances and mixtures, incl. alcoholic solutions, based on one or ..."	1571	2257	2779	3131	3997	4411	5238	5159	4036	4446	5514	4443	3948	4586	3767	4925	5304		140300	165648	222679	253712	257618	294111	370975	356702	379294	426323	470965	472936	535781	605856	539127	547580	591183		96197	119901	139697	187177	199911	233070	280646	341111	336681	382612	412094	406418	432044	435388	390966	394623	415572	
2815	"Sodium hydroxide "caustic soda", potassium hydroxide "caustic potash"; peroxides of sodium ..."	2484	1644	2271	871	143	776	1036	856	4503	3662	4915	3148	2802	5492	6828	6518	5321		38725	37039	35674	36374	61715	59839	62733	84703	60323	51847	75213	100747	66489	68309	61970	68997	82413		32398	22525	28274	30282	61841	71622	81478	120722	80060	79916	109557	126296	130503	106254	98692	113407	169465	
3906	"Acrylic polymers, in primary forms"	672	1153	1562	3068	4343	2540	3101	4817	3027	2912	2785	3208	4074	3619	2283	4229	5322		211468	116845	121078	147473	144889	177137	196940	202210	160129	196622	229843	230049	270054	270671	233732	237084	247228		60289	84568	119098	159791	188252	220600	253765	275609	232704	305640	367448	374936	447052	451549	370241	301547	363575	
1901	"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ..."	1806	1578	6100	3303	2668	3293	2647	3045	379	608	556	509	583	2773	5440	10486	5352		120973	118910	163740	209090	213064	215710	279028	288779	209469	211828	235517	269094	314032	317195	292846	300634	319461		18356	16844	28484	32827	41700	55037	69149	86707	76925	83213	104786	111741	129035	136107	134363	126448	134444	
8903	"Yachts and other vessels for pleasure or sports; rowing boats and canoes"	0	458	0	24	52	44	29	0	179	30	0	18	124	41	44	0	5428		354750	424257	838594	790628	752614	1511360	442277	311493	187833	226081	274130	153376	153614	82588	242508	97310	250219		16957	17179	10045	7688	19613	26704	31537	28641	510062	38222	54642	19333	59449	27810	30736	33346	1754451	
8459	"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading ..."	3369	1117	4605	4334	2811	12384	4126	14267	5322	4127	5187	16330	10886	11071	8733	4570	5445		134154	141069	126114	126507	152755	186565	288021	401273	241385	131446	259740	218299	237094	190537	219782	172873	194194		18906	29706	36281	54996	48833	69612	64385	75714	28485	49087	76762	104401	70397	72703	66390	65071	60961	
4010	"Conveyor or transmission belts or belting, of vulcanised rubber"	493	1477	936	3500	2711	1838	1202	1007	951	1237	1946	1995	2235	1960	2796	4374	5447		61561	73706	88481	104265	101953	94539	98133	100384	71828	86454	108567	103555	104001	98019	87258	88928	99888		18333	26347	36380	51282	50773	62695	67319	78009	65411	83191	103089	88155	90486	95229	95882	97072	106261	
8716	"Trailers and semi-trailers; other vehicles, not mechanically propelled (excluding railway and ..."	241	38	207	1453	604	718	748	1187	545	358	742	1577	4083	3256	3577	4130	5448		112896	128645	141917	205381	200597	252954	360059	411157	196124	195687	267813	261846	246715	295921	252124	257133	308392		18399	33356	74099	121150	102045	149624	194697	195115	69484	128407	260935	208174	205574	197319	162081	142934	152017	
3006	"Pharmaceutical preparations and products of subheadings 3006.10.10 to 3006.60.90"	661	777	1064	1398	1951	2234	3589	3354	2971	3758	4425	4440	2380	2713	3423	6638	5487		62655	87007	135700	150259	157116	130947	145850	151476	135915	138731	161246	233162	366087	450571	287748	253278	275074		44875	58658	79020	102433	108454	106939	139175	146967	115924	132140	141272	130512	126403	139185	120164	128314	126983	
9025	"Hydrometers, areometers and similar floating instruments, thermometers, pyrometers, barometers, ..."	556	478	866	857	358	641	757	926	1135	1680	2488	3516	5175	4504	3385	4447	5494		6274	8523	8504	8336	7596	9957	11746	12714	11077	16203	16897	15418	16602	23926	26925	27105	24299		10637	12885	18275	24667	28729	32456	41684	46277	32506	45441	53254	53739	57468	64433	68448	82489	93642	
3908	"Polyamides, in primary forms"	156	280	478	890	1856	6114	7231	4081	2230	5124	8527	8714	6879	5862	6832	5495	5495		20059	45000	69374	95064	121624	134892	173411	177592	168423	240179	275674	292386	275293	263617	226231	237002	310199		43737	62244	81271	109858	109500	126326	142664	172660	126118	200923	261209	247937	282165	288171	212753	213524	266648	
3206	"Inorganic or mineral colouring matter, n.e.s.; preparations based on inorganic or mineral colouring ..."	2246	2003	2438	3144	2508	2134	3626	4621	4003	5439	6216	4935	5365	6880	5471	4292	5525		162149	150205	143971	172286	175596	194285	210376	171085	111570	134090	189539	202136	294898	282898	257436	264612	333158		93838	133144	178153	232936	250890	291856	315966	323251	275087	365231	559523	472676	443561	446765	356971	362974	493213	
4302	"Tanned or dressed furskins, incl. heads, tails, paws and other pieces, scraps and remnants, ..."	40853	54569	40209	33837	26033	33057	28455	20907	10627	17235	19955	20692	19513	8502	4947	3663	5586		159255	193628	179431	148187	124962	150648	139147	113121	90900	89152	121043	116502	114519	97872	65358	57238	65915		91818	118146	107752	83586	76224	104426	112109	89772	43114	68010	85196	86218	88483	71148	27226	21063	30627	
6403	"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ..."	3909	3768	4191	6238	6650	7023	7378	8919	5661	6131	9037	7845	10067	10855	10003	7305	5827		1493938	1582263	1702746	1726771	1571039	1634869	1817854	1906786	1720428	1585833	1786580	1652475	1887292	2251354	2126293	1711982	1669319		40055	53514	84852	128145	169485	224995	269830	302161	230190	263087	320274	314181	351106	337290	280482	251420	225563	
8908	"Vessels and other floating structures for breaking up"	119	0	20	413	1851	307	1057	0	2000	0	0	166	0	5291	968	6034	5973		504	740	382	270	388	709	564	281	2342	210	655	3335	169	518	1398	2037	3238		9205	17599	19442	24424	23767	23889	37639	52728	54493	112792	207713	286959	253837	198953	154100	109615	195749	
5210	"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ..."	734	2414	2648	3428	3363	3668	7342	7652	8720	6924	8769	6629	8524	7991	4343	6269	6033		83469	92386	107978	119790	97520	114697	136521	117042	88719	74602	84897	77039	89513	93367	69059	76248	72569		24380	29380	41457	40222	35606	36660	59573	57997	40285	59390	66242	37589	44976	40517	26239	23900	27618	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	2143	3867	4930	5486	7078	7100	5928	6260	5233	5634	7444	7751	8922	8028	5381	4865	6116		39732	47761	56707	70044	78959	81661	86747	89827	84051	84927	92696	98735	111373	113059	102289	108580	131051		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
2922	"Oxygen-function amino-compounds"	2059	2859	3042	4559	4975	3584	3939	4035	4013	5298	8168	5786	6938	4665	4045	4499	6348		153043	169388	185591	174326	145686	175174	75457	85946	95777	98781	104937	104960	165224	177674	171226	171753	201412		49772	59702	72276	86543	93329	106305	130879	171978	140328	177222	185731	146007	162998	152254	162635	160148	183930	
5407	"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross ..."	1115	1926	2048	1861	2179	2377	4260	3375	2097	5759	7940	12100	11816	11228	7458	6592	6582		276694	301026	325531	346867	310700	320270	362137	339958	294353	265917	294655	296376	372278	386836	311026	337733	413226		187480	204835	237291	296105	308067	308631	353280	356894	343368	469684	522791	526911	484640	548712	462740	429763	445359	
2934	"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excluding ..."	9963	11773	7901	5295	6290	6294	5980	6571	2306	2841	3220	2810	3429	4690	5582	5573	6621		102370	76374	76334	80089	98890	99482	120397	121261	120652	144665	158731	168904	206869	228907	205563	363729	244099		70500	83940	100745	126848	151571	146440	140377	145345	111993	118931	111550	92798	88152	91548	96665	95548	125878	
3401	"Soap; organic surface-active products and preparations for use as soap, in the form of bars, ..."	498	52	287	187	452	1025	1042	1302	1207	2622	5050	10106	13027	11917	6240	6308	6777		134757	167048	245894	217433	216620	244992	256512	264979	246407	190892	177148	155775	167390	159378	127768	144397	148679		8790	4985	6895	8645	7952	16188	21402	27613	37758	48294	73541	69992	84793	85330	93694	90575	106352	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	2457	9645	11199	12996	4530	6400	7086	10497	8537	8910	19843	10721	8769	7346	7974	6229	6880		199299	232896	260263	322844	321225	368972	488774	575859	479309	475847	553061	543096	597052	614821	557828	574086	620718		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
8415	"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature ..."	949	2379	4983	12164	12717	17763	10866	9561	6511	6788	9704	9036	6443	2436	3796	13178	6970		320583	361225	409266	489234	439248	577011	736231	604335	458348	439932	492818	448111	524419	535454	448942	478328	528683		140276	126884	181407	247886	317355	375859	471837	515219	309715	383827	615388	557350	700444	544960	550041	633957	691274	
7312	"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel (excluding ..."	361	305	409	2114	4107	5961	8813	9417	7141	9781	8313	5889	12401	13431	10069	6136	6987		97137	92152	106559	168531	167424	163356	173534	235730	173969	184110	224516	187905	202493	144340	99950	92033	99449		11100	11130	14116	17073	27825	32070	45955	55921	49159	55707	63034	55888	70622	88029	114475	67653	88222	
